date, pm25, pm10, o3, no2, so2, co
2016/2/6, 136, 51, 33, 10, 7, 8
2016/2/7, 132, 53, 45, 8, 12, 6
2016/2/8, 125, 51, 38, 4, 13, 6
2016/2/9, 129, 36, 36, 4, 8, 7
2016/2/10, 93, 36, 50, 6, 5, 5
2016/2/11, 84, 33, 44, 4, 7, 4
2016/2/12, 74, 38, 44, 4, 6, 4
2016/2/13, 74, 36, 43, 4, 5, 4
2016/2/14, 85, 36, 41, 9, 8, 5
2016/2/15, 80, 58, 29, 12, 8, 7
2016/2/16, 131, 64, 49, 12, 7, 7
2016/2/17, 137, 68, 49, 12, 7, 8
2016/2/18, 144, 64, 48, 11, 7, 8
2016/2/19, 142, 68, 29, 15, 8, 9
2016/2/20, 154, 37, 29, 12, 5, 8
2016/2/21, 103, 43, 42, 7, 6, 10
2016/2/22, 105, 66, 51, 13, 11, 13
2016/2/23, 147, 70, 38, 13, 10, 12
2016/2/24, 138, 39, 29, 12, 7, 9
2016/2/25, 103, 37, 22, 15, 5, 10
2016/2/26, 108, 36, 37, 14, 8, 9
2016/2/27, 93, 74, 27, 24, 13, 16
2016/2/28, 159, 83, 45, 20, 9, 15
2016/2/29, 144, 55, 45, 17, 9, 8
2016/3/1, 112, 42, 40, 10, 11, 7
2016/3/2, 85, 41, 42, 10, 8, 7
2016/3/3, 87, 44, 49, 8, 7, 8
2016/3/4, 91, 49, 50, 8, 7, 8
2016/3/5, 96, 73, 59, 17, 8, 10
2016/3/6, 134, 79, 51, 16, 9, 11
2016/3/7, 138, 55, 50, 8, 8, 8
2016/3/8, 114, 54, 67, 8, 9, 7
2016/3/9, 94, 55, 47, 12, 10, 9
2016/3/10, 102, 69, 36, 15, 11, 11
2016/3/11, 138, 72, 43, 15, 8, 11
2016/3/12, 135, 57, 49, 9, 8, 8
2016/3/13, 102, 58, 53, 10, 8, 8
2016/3/14, 107, 65, 50, 10, 7, 10
2016/3/15, 128, 58, 48, 8, 10, 8
2016/3/16, 101, 60, 53, 8, 7, 9
2016/3/17, 122, 62, 49, 8, 8, 9
2016/3/18, 119, 52, 52, 10, 8, 8
2016/3/19, 85, 61, 54, 12, 7, 10
2016/3/20, 119, 66, 50, 10, 9, 10
2016/3/21, 132, 65, 46, 13, 8, 10
2016/3/22, 127, 69, 49, 13, 12, 13
2016/3/23, 128, 69, 49, 13, 9, 10
2016/3/24, 109, 33, 28, 9, 8, 12
2016/3/25, 80, 56, 45, 11, 6, 14
2016/3/26, 105, 64, 46, 14, 8, 17
2016/3/27, 103, 65, 54, 12, 6, 15
2016/3/28, 135, 75, 53, 10, 6, 18
2016/3/29, 158, 50, 58, 10, 7, 11
2016/3/30, 100, 58, 46, 12, 9, 12
2016/3/31, 104, 56, 45, 10, 11, 11
2015/10/1, 81, 41, 44, 13, 10, 6
2015/10/2, 72, 37, 43, 10, 7, 7
2015/10/3, 74, 41, 32, 11, 7, 6
2015/10/4, 84, 40, 35, 10, 7, 6
2015/10/5, 81, 46, 39, 12, 12, 8
2015/10/6, 84, 41, 32, 12, 12, 8
2015/10/7, 87, 37, 24, 14, 10, 7
2015/10/8, 71, 20, 37, 14, 4, 5
2015/10/9, 49, 21, 39, 12, 4, 5
2015/10/10, 41, 39, 44, 15, 9, 4
2015/10/11, 73, 36, 37, 20, 9, 4
2015/10/12, 90, 47, 29, 21, 6, 5
2015/10/13, 115, 66, 17, 28, 12, 10
2015/10/14, 157, 86, 42, 22, 9, 13
2015/10/15, 153, 70, 35, 19, 9, 9
2015/10/16, 129, 62, 30, 17, 10, 10
2015/10/17, 111, 66, 37, 18, 8, 9
2015/10/18, 115, 49, 39, 21, 9, 8
2015/10/19, 105, 63, 40, 21, 10, 10
2015/10/20, 125, 67, 40, 19, 9, 10
2015/10/21, 126, 56, 39, 17, 8, 10
2015/10/22, 113, 51, 37, 16, 9, 9
2015/10/23, 100, 42, 40, 14, 11, 8
2015/10/24, 90, 49, 39, 16, 11, 8
2015/10/26, 96, 63, 40, 18, 9, 8
2015/10/27, 103, 59, 36, 16, 9, 7
2015/10/28, 103, 44, 39, 14, 12, 6
2015/10/29, 72, 47, 39, 17, 11, 7
2015/10/30, 82, 56, 36, 20, 10, 8
2015/10/31, 107, 43, 31, 16, 9, 7
2015/11/1, 85, 22, 26, 17, 4, 7
2015/11/2, 66, 22, 17, 15, 8, 9
2015/11/3, 72, 23, 26, 10, 8, 7
2015/11/4, 54, 28, 29, 11, 8, 5
2015/11/5, 59, 33, 29, 12, 8, 6
2015/11/6, 61, 29, 29, 10, 8, 5
2015/11/7, 54, 37, 32, 15, 10, 6
2015/11/8, 72, 55, 35, 18, 12, 10
2015/11/9, 99, 76, 37, 18, 10, 9
2015/11/10, 116, 50, 32, 15, 10, 8
2015/11/11, 93, 32, 19, 17, 8, 9
2015/11/12, 81, 28, 31, 14, 9, 7
2015/11/13, 64, 53, 31, 18, 12, 10
2015/11/14, 107, 37, 34, 13, 12, 11
2015/11/15, 86, 25, 28, 9, 7, 5
2015/11/16, 56, 39, 27, 16, 9, 7
2015/11/17, 71, 34, 32, 12, 11, 7
2015/11/18, 67, 53, 34, 21, 14, 10
2015/11/19, 91, 49, 26, 20, 12, 9
2015/11/20, 100, 88, 35, 26, 14, 16
2015/11/21, 144, 81, 35, 19, 10, 13
2015/11/22, 124, 47, 35, 16, 10, 7
2015/11/23, 81, 47, 36, 17, 12, 10
2015/11/24, 78, 40, 35, 15, 8, 8
2015/11/25, 77, 58, 37, 19, 10, 9
2015/11/26, 114, 53, 15, 19, 6, 12
2015/11/27, 129, 41, 25, 13, 7, 11
2015/11/28, 95, 32, 31, 12, 7, 7
2015/11/29, 59, 45, 33, 17, 10, 11
2015/11/30, 83, 34, 29, 14, 9, 8
2015/12/1, 66, 32, 31, 10, 6, 12
2015/12/2, 58, 54, 28, 20, 7, 19
2015/12/3, 88, 35, 29, 17, 8, 19
2015/12/4, 73, 20, 21, 17, 7, 18
2015/12/5, 62, 36, 33, 17, 9, 17
2015/12/6, 85, 67, 29, 22, 10, 20
2015/12/7, 134, 69, 31, 23, 13, 20
2015/12/8, 131, 52, 26, 22, 11, 19
2015/12/9, 105, 40, 39, 16, 9, 18
2015/12/10, 90, 70, 34, 20, 10, 22
2015/12/11, 130, 40, 34, 13, 6, 17
2015/12/12, 89, 42, 37, 15, 9, 17
2015/12/13, 83, 49, 49, 15, 12, 17
2015/12/14, 99, 66, 42, 23, 10, 21
2015/12/15, 126, 69, 36, 24, 12, 22
2015/12/16, 144, 41, 31, 8, 7, 17
2015/12/17, 78, 44, 29, 11, 7, 19
2015/12/18, 119, 53, 20, 17, 9, 27
2015/12/19, 127, 30, 35, 12, 8, 21
2015/12/20, 76, 28, 35, 14, 7, 18
2015/12/21, 71, 35, 31, 13, 9, 18
2015/12/22, 81, 43, 30, 15, 9, 21
2015/12/23, 89, 41, 37, 15, 10, 21
2015/12/24, 85, 52, 40, 20, 12, 21
2015/12/25, 103, 77, 14, 23, 9, 22
2015/12/26, 161, 64, 38, 19, 8, 23
2015/12/27, 130, 80, 31, 23, 10, 26
2015/12/28, 137, 69, 27, 25, 10, 25
2015/12/29, 132, 40, 17, 18, 7, 19
2015/12/30, 115, 29, 9, 13, 6, 7
2015/12/31, 88, 41, 18, 16, 7, 9
2016/1/1, 106, , , , , 
2015/7/1, 66, 38, 38, 8, 10, 8
2015/7/2, 61, 39, 36, 9, 9, 7
2015/7/3, 67, 24, 27, 10, 5, 7
2015/7/4, 61, 19, 33, 8, 4, 6
2015/7/5, 42, 40, 61, 12, 8, 7
2015/7/6, 76, 54, 80, 15, 10, 8
2015/7/7, 135, 61, 89, 18, 8, 8
2015/7/8, 130, 62, 67, 12, 8, 7
2015/7/9, 148, 51, 71, 12, 6, 7
2015/7/10, 111, 70, 104, 19, 9, 9
2015/7/11, 145, 82, 91, 22, 8, 10
2015/7/12, 150, 66, 78, 11, 6, 8
2015/7/13, 144, 54, 53, 9, 7, 8
2015/7/14, 110, 34, 42, 11, 7, 9
2015/7/15, 65, 43, 64, 16, 12, 7
2015/7/16, 77, 46, 47, 19, 8, 7
2015/7/17, 95, 51, 38, 22, 5, 8
2015/7/18, 131, 51, 38, 16, 10, 8
2015/7/19, 126, 60, 52, 21, 12, 9
2015/7/20, 128, 63, 42, 18, 7, 8
2015/7/21, 134, 26, 23, 8, 7, 5
2015/7/22, 64, 32, 42, 13, 7, 5
2015/7/23, 65, 41, 42, 17, 8, 6
2015/7/24, 94, 45, 53, 19, 9, 6
2015/7/25, 97, 76, 84, 26, 11, 9
2015/7/26, 148, 80, 60, 26, 11, 8
2015/7/27, 135, 37, 37, 17, 7, 6
2015/7/28, 106, 35, 33, 14, 7, 6
2015/7/29, 78, 34, 33, 9, 9, 4
2015/7/30, 74, 41, 39, 12, 8, 5
2015/7/31, 86, 26, 29, 10, 4, 3
2015/8/1, 55, 26, 24, 8, 6, 3
2015/8/2, 55, 27, 25, 9, 5, 3
2015/8/3, 56, 29, 23, 10, 5, 7
2015/8/4, 65, 26, 21, 11, 5, 9
2015/8/5, 65, 39, 34, 12, 7, 8
2015/8/6, 83, 31, 25, 11, 7, 8
2015/8/7, 66, 35, 23, 14, 5, 8
2015/8/8, 76, 38, 26, 13, 6, 9
2015/8/9, 87, 49, 36, 17, 5, 10
2015/8/10, 120, 56, 34, 15, 8, 10
2015/8/11, 124, 35, 31, 11, 11, 7
2015/8/12, 72, 40, 34, 14, 8, 10
2015/8/13, 88, 51, 45, 15, 9, 10
2015/8/14, 106, 29, 32, 10, 8, 10
2015/8/15, 75, 32, 28, 9, 8, 9
2015/8/16, 66, 30, 15, 9, 7, 9
2015/8/17, 61, 31, 17, 8, 8, 7
2015/8/18, 65, 25, 39, 15, 7, 6
2015/8/19, 60, 34, 50, 16, 8, 6
2015/8/20, 67, 54, 81, 18, 14, 6
2015/8/21, 85, 63, 87, 23, 11, 6
2015/8/22, 111, 65, 51, 21, 11, 7
2015/8/23, 143, 41, 25, 17, 6, 8
2015/8/24, 109, 29, 21, 13, 6, 7
2015/8/25, 78, 28, 28, 16, 5, 7
2015/8/26, 68, 35, 22, 12, 5, 8
2015/8/27, 75, 29, 31, 13, 7, 8
2015/8/28, 65, 30, 38, 12, 6, 6
2015/8/29, 64, 44, 50, 17, 15, 7
2015/8/30, 96, 60, 42, 25, 10, 8
2015/8/31, 151, 46, 41, 24, 7, 7
2015/9/1, 120, 55, 44, 23, 6, 7
2015/9/2, 138, 55, 45, 16, 7, 6
2015/9/3, 124, 42, 28, 12, 8, 8
2015/9/4, 96, 36, 27, 10, 5, 6
2015/9/5, 67, 29, 17, 14, 8, 7
2015/9/6, 59, 31, 24, 19, 6, 7
2015/9/7, 90, 35, 22, 14, 6, 7
2015/9/8, 78, 37, 21, 12, 5, 5
2015/9/9, 69, 35, 30, 10, 5, 6
2015/9/10, 85, 46, 33, 13, 13, 9
2015/9/11, 93, 37, 32, 12, 7, 6
2015/9/12, 66, 36, 41, 13, 8, 5
2015/9/13, 85, 57, 31, 15, 7, 8
2015/9/14, 128, 55, 26, 17, 7, 7
2015/9/15, 127, 43, 29, 14, 6, 6
2015/9/16, 85, 44, 28, 15, 6, 7
2015/9/17, 86, 37, 21, 14, 6, 7
2015/9/18, 71, 31, 8, 12, 7, 8
2015/9/19, 79, , , , , 
2015/9/23, 87, 33, 29, 10, 7, 6
2015/9/24, 62, 38, 31, 11, 12, 7
2015/9/25, 79, 39, 27, 12, 9, 8
2015/9/26, 77, 34, 28, 8, 6, 5
2015/9/27, 76, 31, 31, 8, 10, 6
2015/9/28, 68, 54, 40, 13, 10, 7
2015/9/29, 96, 61, 36, 15, 7, 6
2015/9/30, 115, 48, 37, 14, 8, 7
2015/4/1, 92, 50, , 10, 13, 7
2015/4/2, 72, 45, , 8, 11, 8
2015/4/3, 62, 44, , 8, 11, 7
2015/4/4, 70, 57, , 10, 16, 8
2015/4/5, 88, 64, , 18, 13, 11
2015/4/6, 112, 63, , 19, 17, 12
2015/4/7, 128, 68, , 16, 12, 13
2015/4/8, 139, 66, , 12, 14, 12
2015/4/9, 123, 53, , 18, 11, 14
2015/4/10, 127, 55, , 17, 10, 13
2015/4/11, 116, 41, , 17, 9, 11
2015/4/12, 78, 87, , 32, 18, 16
2015/4/13, 150, 73, , 26, 14, 14
2015/4/14, 130, 63, , 21, 13, 14
2015/4/15, 134, 88, , 28, 15, 16
2015/4/16, 139, 59, , 11, 13, 11
2015/4/17, 101, 48, , 8, 10, 11
2015/4/18, 95, 40, , 9, 15, 11
2015/4/19, 70, 51, , 14, 14, 9
2015/4/20, 78, 61, , 15, 14, 7
2015/4/21, 115, 38, , 17, 8, 7
2015/4/22, 100, 39, , 16, 9, 6
2015/4/23, 79, 52, , 16, 15, 7
2015/4/24, 101, 44, , 19, 9, 7
2015/4/25, 123, 44, , 17, 11, 8
2015/4/26, 101, 32, , 13, 13, 7
2015/4/27, 73, 39, , 16, 15, 7
2015/4/28, 75, 72, , 22, 14, 9
2015/4/29, 112, 51, , 15, 15, 9
2015/4/30, 95, 41, , 10, 13, 7
2015/5/1, 71, 65, , 18, 13, 8
2015/5/2, 108, 58, , 12, 14, 9
2015/5/3, 105, 75, , 19, 16, 11
2015/5/4, 126, 62, , 13, 13, 9
2015/5/5, 104, 63, , 17, 15, 8
2015/5/6, 113, 65, , 15, 17, 9
2015/5/7, 121, 61, , 14, 15, 7
2015/5/8, 121, 58, , 17, 13, 7
2015/5/9, 104, 54, , 13, 16, 9
2015/5/10, 108, 69, , 19, 12, 8
2015/5/11, 133, 52, , 14, 11, 8
2015/5/12, 120, 56, , 8, 10, 7
2015/5/13, 103, 54, , 7, 10, 7
2015/5/14, 91, 61, , 11, 14, 8
2015/5/15, 118, 47, , 12, 12, 7
2015/5/16, 99, 52, , 10, 13, 8
2015/5/17, 105, 41, 36, 10, 14, 8
2015/5/18, 80, 40, 33, 9, 12, 8
2015/5/19, 79, 41, 45, 11, 10, 9
2015/5/20, 86, 27, 26, 13, 6, 9
2015/5/21, 86, 27, 27, 9, 7, 8
2015/5/22, 65, 35, 43, 12, 10, 8
2015/5/23, 80, 39, 50, 9, 9, 8
2015/5/24, 89, 52, 57, 10, 11, 8
2015/5/25, 86, 61, 54, 9, 9, 8
2015/5/26, 98, 56, 50, 9, 8, 9
2015/5/27, 95, 56, 45, 9, 8, 8
2015/5/28, 74, 52, 57, 10, 10, 8
2015/5/29, 89, 57, 57, 11, 9, 11
2015/5/30, 101, 51, 45, 7, 6, 7
2015/5/31, 78, 44, 45, 7, 6, 6
2015/6/1, 69, 48, 46, 9, 8, 6
2015/6/2, 76, 55, 33, 11, 7, 7
2015/6/3, 94, 50, 33, 7, 8, 7
2015/6/4, 91, 32, 36, 13, 4, 7
2015/6/5, 87, 42, 35, 8, 7, 7
2015/6/6, 81, 38, 39, 6, 10, 6
2015/6/7, 62, 40, 41, 11, 12, 8
2015/6/8, 87, 39, 41, 11, 8, 7
2015/6/9, 91, 39, 46, 9, 12, 5
2015/6/10, 71, 43, 36, 14, 7, 6
2015/6/11, 102, 46, 32, 16, 11, 7
2015/6/12, 104, 24, 31, 7, 10, 5
2015/6/13, 51, 27, 36, 8, 9, 6
2015/6/14, 54, 28, 30, 8, 8, 6
2015/6/15, 61, 34, 23, 6, 6, 5
2015/6/16, 51, 29, 24, 6, 8, 6
2015/6/17, 52, 37, 31, 8, 6, 7
2015/6/18, 66, 30, 34, 11, 4, 7
2015/6/19, 64, 25, 33, 6, 3, 7
2015/6/20, 61, 38, 35, 10, 6, 9
2015/6/21, 80, 37, 34, 10, 3, 8
2015/6/22, 91, 37, 46, 7, 4, 8
2015/6/23, 75, 44, 36, 9, 5, 7
2015/6/24, 85, 42, 34, 9, 5, 6
2015/6/25, 88, 22, 23, 8, 3, 6
2015/6/26, 53, 26, 25, 6, 6, 7
2015/6/27, 52, 25, 26, 5, 4, 5
2015/6/28, 46, 29, 27, 5, 5, 6
2015/6/29, 51, 31, 30, 5, 6, 6
2015/6/30, 57, 37, 28, 8, 11, 8
2015/1/2, 152, 50, , 18, 13, 20
2015/1/3, 124, 40, , 17, 11, 14
2015/1/4, 105, 40, , 16, 10, 13
2015/1/5, 81, 35, , 15, 8, 11
2015/1/6, 72, 36, , 16, 9, 10
2015/1/7, 68, 73, , 23, 11, 16
2015/1/8, 125, 57, , 20, 7, 15
2015/1/9, 133, 20, , 18, 4, 15
2015/1/10, 58, 39, , 20, 6, 16
2015/1/11, 104, 45, , 20, 8, 16
2015/1/12, 125, 69, , 27, 12, 21
2015/1/13, 146, 87, , 24, 13, 24
2015/1/14, 148, 76, , 25, 13, 23
2015/1/15, 135, 56, , 21, 13, 21
2015/1/16, 109, 81, , 32, 17, 23
2015/1/17, 142, 63, , 24, 8, 20
2015/1/18, 147, 25, , 18, 5, 18
2015/1/19, 80, 38, , 23, 7, 22
2015/1/20, 111, 34, , 17, 9, 19
2015/1/21, 87, 83, , 27, 12, 24
2015/1/22, 149, 85, , 23, 12, 24
2015/1/23, 120, 32, , 15, 10, 17
2015/1/24, 65, 36, , 14, 12, 17
2015/1/25, 70, 48, , 21, 9, 20
2015/1/26, 99, 48, , 20, 8, 18
2015/1/27, 95, 53, , 20, 12, 21
2015/1/28, 91, 47, , 14, 8, 20
2015/1/29, 100, 50, , 17, 11, 22
2015/1/30, 124, 61, , 19, 9, 22
2015/1/31, 127, 48, , 14, 5, 20
2015/2/1, 104, 48, , 16, 9, 24
2015/2/2, 120, 51, , 23, 7, 18
2015/2/3, 106, 81, , 23, 15, 13
2015/2/4, 117, 62, , 21, 7, 9
2015/2/5, 112, 54, , 18, 7, 11
2015/2/6, 130, 42, , 15, 4, 8
2015/2/7, 79, 50, , 20, 11, 9
2015/2/8, 99, 43, , 14, 4, 10
2015/2/9, 107, 47, , 14, 6, 10
2015/2/10, 112, 49, , 17, 19, 9
2015/2/11, 109, 59, , 22, 8, 9
2015/2/12, 142, 67, , 23, 8, 9
2015/2/13, 137, 55, , 17, 4, 8
2015/2/14, 118, 25, , 8, 2, 4
2015/2/15, 64, 39, , 15, 7, 7
2015/2/16, 97, 47, , 16, 6, 9
2015/2/17, 113, 40, , 13, 6, 8
2015/2/18, 94, 45, , 12, 7, 8
2015/2/19, 110, 52, , 7, 9, 8
2015/2/20, 118, 39, , 10, 7, 8
2015/2/21, 97, 34, , 6, 6, 8
2015/2/22, 72, 35, , 6, 7, 8
2015/2/23, 79, 29, , 5, 5, 8
2015/2/24, 67, 34, , 8, 6, 9
2015/2/25, 79, 34, , 7, 7, 8
2015/2/26, 72, 45, , 7, 5, 9
2015/2/27, 87, 50, , 7, 6, 9
2015/2/28, 92, 58, , 11, 6, 10
2015/3/1, 110, 63, , 18, 10, 11
2015/3/2, 127, 51, , 8, 11, 9
2015/3/3, 88, 44, , 7, 8, 9
2015/3/4, 75, 50, , 5, 7, 9
2015/3/5, 71, 40, , 6, 8, 9
2015/3/6, 65, 41, , 9, 14, 10
2015/3/7, 78, 46, , 7, 9, 10
2015/3/8, 80, 50, , 13, 16, 11
2015/3/9, 96, 57, , 19, 13, 13
2015/3/10, 107, 70, , 21, 11, 14
2015/3/11, 115, 80, , 29, 12, 16
2015/3/12, 144, 64, , 19, 10, 14
2015/3/13, 123, 61, , 22, 14, 15
2015/3/14, 108, 73, , 17, 10, 16
2015/3/15, 150, 59, , 10, 10, 14
2015/3/16, 113, 63, , 15, 20, 15
2015/3/17, 114, 55, , 11, 10, 10
2015/3/18, 94, 56, , 10, 14, 7
2015/3/19, 104, 59, , 15, 17, 9
2015/3/20, 111, 67, , 23, 18, 9
2015/3/21, 130, 98, , 27, 16, 12
2015/3/22, 165, 89, , 13, 9, 14
2015/3/23, 175, 91, , 25, 14, 15
2015/3/24, 173, 52, , 17, 5, 11
2015/3/25, 131, 31, , 17, 5, 9
2015/3/26, 86, 41, , 13, 8, 10
2015/3/27, 106, 53, , 24, 9, 10
2015/3/28, 100, 44, , 14, 10, 11
2015/3/29, 95, 55, , 16, 12, 10
2015/3/30, 104, 56, , 9, 9, 8
2015/3/31, 92, 49, , 10, 12, 8
2014/10/1, 83, 56, , 16, 10, 9
2014/10/2, 103, 63, , 17, 11, 10
2014/10/3, 118, 49, , 13, 13, 11
2014/10/4, 84, 41, , 10, 7, 7
2014/10/5, 69, 54, , 19, 12, 9
2014/10/6, 92, 80, , 26, 12, 10
2014/10/7, 134, 92, , 24, 17, 13
2014/10/8, 150, 95, , 25, 13, 14
2014/10/9, 152, 75, , 17, 13, 12
2014/10/10, 132, 69, , 16, 14, 11
2014/10/11, 133, 64, , 18, 4, 11
2014/10/12, 138, 81, , 24, 7, 12
2014/10/13, 161, 83, , 23, 11, 13
2014/10/14, 166, 66, , 16, 11, 13
2014/10/15, 150, 59, , 12, 9, 12
2014/10/16, 121, 44, , 12, 11, 12
2014/10/17, 89, 53, , 12, 9, 10
2014/10/18, 105, 49, , 10, 10, 10
2014/10/19, 79, 35, , 14, 9, 10
2014/10/20, 69, 87, , 21, 11, 12
2014/10/21, 127, 81, , 25, 12, 12
2014/10/22, 141, 66, , 23, 8, 13
2014/10/23, 131, 54, , 17, 11, 13
2014/10/24, 91, 92, , 22, 13, 13
2014/10/25, 123, 102, , 23, 14, 15
2014/10/27, 139, 102, , 23, 17, 15
2014/10/28, 136, 41, , 13, 14, 11
2014/10/29, 68, 54, , 22, 10, 14
2014/10/30, 102, 66, , 17, 8, 14
2014/10/31, 122, 58, , 18, 14, 14
2014/11/1, 98, 50, , 16, 6, 9
2014/11/2, 85, 78, , 17, 6, 10
2014/11/3, 119, 60, , 17, 5, 10
2014/11/4, 111, 50, , 15, 7, 9
2014/11/5, 80, 50, , 16, 7, 10
2014/11/6, 80, 63, , 20, 5, 10
2014/11/7, 107, 35, , 17, 6, 10
2014/11/8, 67, 53, , 14, 4, 8
2014/11/9, 107, 48, , 14, 5, 6
2014/11/10, 72, 51, , 15, 6, 7
2014/11/11, 75, 57, , 16, 10, 8
2014/11/12, 103, 77, , 16, 6, 9
2014/11/13, 133, 57, , 16, 5, 9
2014/11/14, 107, 61, , 13, 10, 9
2014/11/15, 98, 83, , 21, 7, 7
2014/11/16, 118, 70, , 16, 7, 7
2014/11/17, 120, 60, , 16, 8, 8
2014/11/18, 106, 50, , 14, 9, 10
2014/11/19, 95, 47, , 17, 7, 6
2014/11/20, 84, 54, , 16, 8, 7
2014/11/21, 83, 44, , 13, 13, 7
2014/11/22, 67, 45, , 12, 6, 5
2014/11/23, 70, 50, , 14, 7, 5
2014/11/24, 81, 43, , 14, 8, 5
2014/11/25, 70, 94, , 25, 13, 10
2014/11/26, 132, 80, , 16, 7, 9
2014/11/27, 105, 43, , 12, 6, 7
2014/11/28, 68, 58, , 15, 10, 9
2014/11/29, 85, 38, , 12, 7, 7
2014/11/30, 63, 73, , 26, 8, 9
2014/12/1, 118, 63, , 17, 6, 8
2014/12/2, 116, 62, , 23, 10, 11
2014/12/3, 105, 56, , 18, 5, 9
2014/12/4, 82, 69, , 17, 7, 11
2014/12/5, 130, 70, , 16, 7, 14
2014/12/6, 117, 50, , 13, 4, 9
2014/12/7, 70, 71, , 21, 9, 9
2014/12/8, 124, 69, , 20, 6, 10
2014/12/9, 133, 51, , 16, 7, 9
2014/12/10, 79, 75, , 18, 7, 10
2014/12/11, 117, 45, , 12, 6, 10
2014/12/12, 71, 68, , 17, 7, 12
2014/12/13, 124, 71, , 15, 9, 12
2014/12/14, 130, 68, , 18, 7, 13
2014/12/15, 105, 51, , 17, 10, 11
2014/12/16, 78, 64, , 18, 8, 12
2014/12/17, 116, 60, , 22, 6, 12
2014/12/18, 129, 66, , 24, 8, 15
2014/12/19, 152, 66, , 22, 13, 14
2014/12/20, 133, 100, , 22, 10, 13
2014/12/21, 146, 73, , 21, 10, 9
2014/12/22, 129, 63, , 20, 11, 10
2014/12/23, 140, 70, , 28, 17, 16
2014/12/24, 138, 74, , 24, 17, 18
2014/12/25, 144, 61, , 21, 12, 13
2014/12/26, 119, 41, , 15, 14, 12
2014/12/27, 100, 50, , 18, 13, 12
2014/12/28, 111, 53, , 24, 12, 12
2014/12/29, 129, , , , , 
2014/7/1, 93, 56, , 20, 4, 10
2014/7/2, 121, 42, , 12, 5, 9
2014/7/3, 70, 42, , 18, 8, 8
2014/7/4, 82, 64, , 16, 7, 12
2014/7/5, 101, 46, , 11, 3, 7
2014/7/6, 79, 58, , 21, 5, 9
2014/7/7, 102, 57, , 17, 5, 8
2014/7/8, 95, 53, , 12, 6, 7
2014/7/9, 81, 47, , 10, 6, 10
2014/7/10, 72, 51, , 13, 12, 9
2014/7/11, 74, 46, , 15, 4, 8
2014/7/12, 78, 39, , 14, 6, 7
2014/7/13, 77, 38, , 13, 5, 7
2014/7/14, 70, 38, , 9, 5, 7
2014/7/15, 68, 36, , 11, 5, 8
2014/7/16, 67, 46, , 17, 7, 8
2014/7/17, 86, 51, , 14, 5, 8
2014/7/18, 90, 49, , 13, 6, 6
2014/7/19, 73, 25, , 10, 4, 6
2014/7/20, 51, 22, , 12, 3, 6
2014/7/21, 47, 32, , 14, 5, 7
2014/7/22, 67, 60, , 19, 9, 9
2014/7/23, 125, 72, , 21, 20, 13
2014/7/24, 114, 98, , 29, 11, 14
2014/7/25, 143, 66, , 25, 6, 8
2014/7/26, 138, 66, , 26, 7, 8
2014/7/27, 128, 58, , 16, 6, 7
2014/7/28, 93, 55, , 12, 6, 8
2014/7/29, 105, 46, , 14, 4, 6
2014/7/30, 91, 49, , 12, 8, 8
2014/7/31, 87, 46, , 19, 8, 10
2014/8/1, 80, 51, , 19, 5, 7
2014/8/2, 95, 44, , 17, 5, 7
2014/8/3, 81, 62, , 22, 7, 10
2014/8/4, 109, 47, , 19, 5, 6
2014/8/5, 91, 50, , 17, 4, 6
2014/8/6, 94, 61, , 16, 8, 8
2014/8/7, 107, 54, , 12, 8, 9
2014/8/8, 78, 45, , 10, 9, 8
2014/8/9, 68, 47, , 9, 13, 10
2014/8/10, 68, 47, , 13, 10, 10
2014/8/11, 73, 31, , 21, 3, 9
2014/8/12, 70, 46, , 16, 8, 8
2014/8/13, 83, 52, , 22, 11, 9
2014/8/14, 90, 67, , 21, 8, 9
2014/8/15, 139, 51, , 13, 9, 10
2014/8/16, 92, 43, , 10, 8, 8
2014/8/17, 62, 44, , 13, 7, 8
2014/8/18, 78, 40, , 19, 5, 10
2014/8/19, 72, 61, , 18, 7, 9
2014/8/20, 124, 66, , 22, 8, 10
2014/8/21, 121, 43, , 11, 7, 10
2014/8/22, 74, 41, , 11, 8, 10
2014/8/23, 70, 38, , 17, 6, 10
2014/8/24, 74, 66, , 23, 10, 10
2014/8/25, 121, 48, , 16, 8, 8
2014/8/26, 86, 44, , 12, 6, 6
2014/8/27, 72, 44, , 13, 6, 5
2014/8/28, 77, 41, , 15, 7, 7
2014/8/29, 77, 45, , 13, 6, 6
2014/8/30, 75, 70, , 14, 9, 8
2014/8/31, 105, 77, , 18, 10, 8
2014/9/1, 118, 61, , 19, 10, 9
2014/9/2, 103, 52, , 15, 7, 6
2014/9/3, 91, 44, , 11, 8, 7
2014/9/4, 69, 49, , 13, 9, 10
2014/9/5, 72, 50, , 10, 7, 6
2014/9/6, 89, 45, , 12, 10, 9
2014/9/7, 72, 50, , 12, 8, 11
2014/9/8, 80, 42, , 8, 9, 8
2014/9/9, 71, 49, , 12, 9, 9
2014/9/10, 79, 45, , 10, 6, 6
2014/9/11, 65, 46, , 11, 9, 7
2014/9/12, 68, 53, , 12, 9, 8
2014/9/13, 80, 48, , 14, 4, 7
2014/9/14, 94, 61, , 16, 3, 7
2014/9/15, 115, 60, , 15, 9, 6
2014/9/16, 101, 30, , 9, 2, 7
2014/9/17, 44, 38, , 16, 7, 10
