date, pm25, pm10, o3, no2, so2, co
2024/2/11, 90, 33, 33, 32, 1, 5
2024/2/12, 83, 31, 40, 21, , 3
2024/2/13, 62, 37, 39, 23, , 3
2024/2/14, 73, 35, 37, 31, , 4
2024/2/15, 70, 32, 32, 39, 2, 5
2024/2/16, 67, 33, 31, 32, 1, 5
2024/2/17, 73, 26, 32, 25, , 3
2024/2/18, 56, 35, 25, 28, , 3
2024/2/19, 66, 24, 17, 28, 1, 3
2024/2/20, 59, 17, 20, 24, 1, 3
2024/2/21, 50, 23, 23, 27, 1, 3
2024/2/22, 60, 28, 19, 29, 1, 3
2024/2/23, 69, 30, 17, 20, , 4
2024/2/24, 68, 37, 12, 28, 1, 5
2024/2/25, 78, 32, 14, 27, 1, 5
2024/2/26, 73, 42, 22, 29, 1, 5
2024/2/27, 91, 41, 31, 30, 1, 5
2024/2/28, 90, 33, 34, 23, , 4
2024/2/29, 69, 39, 30, 27, 1, 5
2024/3/1, 82, 17, 20, 28, 1, 5
2024/3/2, 40, 25, 20, 31, , 4
2024/3/3, 64, 32, 40, 19, , 4
2024/3/4, 70, 41, 37, 29, , 4
2024/3/5, 73, 31, 22, 28, 1, 4
2024/3/6, 70, 47, 12, 31, 2, 4
2024/3/7, 95, 34, 15, 26, 1, 6
2024/3/8, 73, 29, 49, 28, 1, 5
2024/3/9, 72, 52, 53, 23, 1, 4
2024/3/10, 94, 29, 35, 19, , 4
2024/3/11, 74, 25, 33, 32, 1, 5
2024/3/12, 68, 17, 43, 33, 1, 5
2024/3/13, 48, 54, 54, 31, , 4
2024/3/14, 82, 54, 45, 31, 1, 4
2024/3/15, 87, 60, 38, 31, , 4
2024/3/16, 106, 56, 35, 31, , 3
2024/3/17, 104, 53, 20, 35, 1, 4
2024/3/18, 106, 40, 36, 39, 2, 4
2024/3/19, 88, 26, 37, 38, 1, 5
2024/3/20, 58, 44, 48, 35, 1, 3
2024/3/21, 67, 49, 48, 30, , 3
2024/3/22, 66, 52, 41, 35, 1, 3
2024/3/23, 74, 36, 24, 29, , 3
2024/3/24, 65, 23, 28, 25, 1, 2
2024/3/25, 59, 24, 20, 27, 2, 4
2024/3/26, 68, 46, 53, 47, 4, 4
2024/3/27, 110, 31, 45, 28, 1, 4
2024/3/28, 70, 40, 37, 40, 2, 4
2024/3/29, 73, 48, 41, 47, 2, 4
2024/3/30, 98, 29, 25, 24, 1, 3
2024/3/31, 60, 20, 14, 16, 1, 2
2023/10/1, 63, 18, 51, 16, 1, 3
2023/10/2, 45, 32, 50, 37, 1, 5
2023/10/3, 76, 46, 86, 57, 2, 5
2023/10/4, 104, 28, 42, 40, 2, 5
2023/10/5, 73, 26, 47, 38, 1, 4
2023/10/6, 65, 13, 26, 25, 1, 3
2023/10/7, 40, 4, 33, 9, 1, 2
2023/10/8, 11, 5, 30, 15, 1, 3
2023/10/9, 16, 14, 26, 21, 1, 3
2023/10/10, 40, 18, 34, 25, 1, 4
2023/10/11, 49, 21, 37, 29, 1, 4
2023/10/12, 56, 17, 36, 27, 1, 4
2023/10/13, 47, 23, 48, 34, 1, 4
2023/10/14, 61, 30, 52, 21, 1, 3
2023/10/15, 75, 40, 70, 26, 1, 4
2023/10/16, 89, 35, 69, 24, 2, 3
2023/10/17, 73, 34, 68, 23, 1, 3
2023/10/18, 78, 29, 41, 25, 1, 3
2023/10/19, 67, 31, 36, 26, 1, 4
2023/10/20, 67, 22, 24, 24, 1, 4
2023/10/21, 54, 23, 44, 22, 1, 3
2023/10/22, 52, 32, 49, 25, 1, 3
2023/10/23, 59, 29, 39, 28, 1, 3
2023/10/24, 58, 30, 39, 26, , 2
2023/10/25, 69, 26, 35, 28, 1, 2
2023/10/26, 62, 24, 36, 28, 1, 2
2023/10/27, 58, 30, 40, 23, 1, 2
2023/10/28, 68, 30, 52, 21, 1, 2
2023/10/30, 68, 39, 51, 36, 1, 3
2023/10/31, 64, 27, 54, 27, 1, 2
2023/11/1, 62, 24, 48, 27, 1, 2
2023/11/2, 50, 27, 40, 25, 1, 2
2023/11/3, 58, 30, 45, 34, 1, 2
2023/11/4, 65, 25, 38, 25, , 1
2023/11/5, 58, 24, 36, 24, 1, 1
2023/11/6, 59, 31, 51, 43, 1, 3
2023/11/7, 66, 33, 49, 26, 1, 3
2023/11/8, 66, 36, 55, 23, 1, 2
2023/11/9, 62, 36, 42, 25, 1, 1
2023/11/10, 65, 32, 35, 24, , 1
2023/11/11, 66, 25, 34, 17, 1, 1
2023/11/12, 54, 21, 26, 18, 1, 2
2023/11/13, 46, 23, 25, 26, 1, 2
2023/11/14, 52, 33, 21, 28, 1, 3
2023/11/15, 70, 28, 40, 25, 1, 2
2023/11/16, 63, 33, 30, 31, 1, 2
2023/11/17, 65, 45, 35, 35, 1, 1
2023/11/18, 65, 46, 36, 34, 1, 1
2023/11/19, 66, 46, 55, 37, 1, 1
2023/11/20, 70, 47, 55, 40, 1, 2
2023/11/21, 79, 31, 46, 34, 1, 3
2023/11/22, 64, 31, 40, 38, 1, 4
2023/11/23, 64, 37, 46, 54, 1, 5
2023/11/24, 81, 47, 65, 29, 1, 4
2023/11/25, 97, 47, 45, 21, , 3
2023/11/26, 76, 39, 53, 35, 1, 4
2023/11/27, 74, 44, 40, 52, 2, 5
2023/11/28, 99, 48, 53, 32, 1, 5
2023/11/29, 94, 50, 52, 28, , 4
2023/11/30, 84, 42, 45, 33, 1, 4
2023/12/1, 82, 45, 32, 32, 1, 5
2023/12/2, 90, 42, 42, 32, 1, 6
2023/12/3, 95, 44, 41, 23, , 5
2023/12/4, 88, 52, 35, 40, 2, 5
2023/12/5, 115, 57, 37, 53, 3, 6
2023/12/6, 127, 45, 24, 42, 3, 5
2023/12/7, 104, 24, 38, 39, 1, 4
2023/12/8, 55, 37, 57, 42, 1, 4
2023/12/9, 71, 46, 49, 35, 1, 4
2023/12/10, 81, 32, 41, 23, 1, 3
2023/12/11, 68, 24, 27, 34, 3, 4
2023/12/12, 55, 41, 41, 40, 3, 5
2023/12/13, 84, 27, 34, 21, , 4
2023/12/14, 62, 34, 34, 27, 1, 5
2023/12/15, 72, 23, 31, 30, 1, 4
2023/12/16, 56, 25, 26, 23, 1, 5
2023/12/17, 48, 26, 16, 18, 1, 6
2023/12/18, 63, 32, 20, 23, 1, 5
2023/12/19, 71, 39, 10, 23, 1, 5
2023/12/20, 75, 26, 15, 24, 1, 4
2023/12/21, 55, 29, 14, 20, 1, 4
2023/12/22, 68, 48, 27, 30, 2, 4
2023/12/23, 94, 41, 27, 32, 2, 4
