date, pm25, pm10, o3, no2, so2, co
2022/4/28, 106, 68, 69, 12, 4, 9
2022/4/29, 152, 21, 54, 1, 2, 7
2022/4/30, 45, 17, 54, 2, 3, 6
2022/5/1, 50, 26, 53, 6, 3, 7
2022/5/2, 58, 42, 56, 6, 4, 6
2022/5/3, 96, 79, 83, 8, 6, 5
2022/5/4, 141, 127, 80, 4, 4, 6
2022/5/5, 117, 14, 60, 1, 1, 5
2022/5/6, 51, 19, 36, 3, 3, 4
2022/5/7, 27, 30, 54, 8, 4, 4
2022/5/8, 79, 50, 56, 10, 4, 5
2022/5/9, 109, 52, 60, 4, 1, 4
2022/5/10, 85, 32, 42, 3, 3, 4
2022/5/11, 67, 20, 31, 3, 4, 4
2022/5/12, 41, 28, 41, 7, 5, 4
2022/5/13, 73, 27, 42, 7, 4, 5
2022/5/14, 69, 27, 44, 6, 4, 4
2022/5/15, 67, 26, 43, 9, 4, 4
2022/5/16, 69, 30, 41, 6, 4, 3
2022/5/17, 69, 27, 50, 11, 4, 4
2022/5/18, 81, 32, 53, 13, 2, 5
2022/5/19, 82, 49, 64, 14, 4, 5
2022/5/20, 89, 18, 48, 6, 3, 3
2022/5/21, 38, 17, 44, 10, 4, 4
2022/5/22, 50, 28, 84, 9, 6, 3
2022/5/23, 71, 27, 50, 6, 4, 2
2022/5/24, 44, 13, 27, 6, 6, 5
2022/5/25, 32, 11, 19, 6, 4, 6
2022/5/26, 46, 18, 39, 7, 3, 6
2022/5/27, 69, 29, 52, 10, 3, 6
2022/5/28, 62, 30, 57, 11, 2, 9
2022/5/29, 68, 11, 51, 5, 3, 5
2022/5/30, 15, 12, 32, 7, 4, 5
2022/5/31, 25, 15, 28, 8, 3, 7
2022/6/1, 37, 19, 42, 11, 4, 9
2022/6/2, 41, 18, 41, 9, 4, 8
2022/6/3, 45, 17, 40, 6, 4, 5
2022/6/4, 33, 8, 32, 5, 4, 3
2022/6/5, 16, 10, 17, 5, 4, 4
2022/6/6, 47, 13, 30, 8, 3, 4
2022/6/7, 34, 24, 49, 13, 2, 5
2022/6/8, 61, 20, 49, 9, 5, 4
2022/6/9, 59, 36, 44, 12, 2, 5
2022/6/10, 63, 34, 56, 14, 4, 5
2022/6/11, 56, 23, 52, 9, 5, 4
2022/6/12, 48, 25, 45, 7, 4, 5
2022/6/13, 56, 23, 47, 10, 5, 5
2022/6/14, 46, 26, 39, 15, 7, 6
2022/6/15, 53, 25, 39, 7, 6, 5
2022/6/16, 53, 14, 40, 6, 4, 4
2022/6/17, 37, 19, 43, 9, 3, 4
2022/6/18, 51, 21, 43, 11, 4, 4
2022/6/19, 51, 40, 91, 8, 4, 6
2022/6/20, 91, 17, 60, 6, 5, 5
2022/6/21, 33, 36, 56, 7, 4, 7
2022/6/22, 81, 35, 50, 9, 5, 7
2022/6/23, 73, 22, 38, 7, 2, 5
2022/6/24, 38, 14, 31, 4, 2, 5
2022/6/25, 30, 20, 43, 5, 2, 7
2022/6/26, 52, 29, 48, 10, 2, 8
2022/6/27, 63, 22, 44, 4, 2, 7
2022/6/28, 48, 25, 43, 6, 2, 5
2022/6/29, 44, 22, 44, 9, 2, 3
2022/6/30, 46, 25, 49, 12, 2, 4
2022/1/4, 119, 70, 20, 19, 13, 9
2022/1/5, 156, 74, 20, 23, 19, 8
2022/1/6, 157, 76, 19, 18, 17, 8
2022/1/7, 163, 80, 20, 24, 11, 9
2022/1/8, 167, 77, 20, 19, 8, 9
2022/1/9, 144, 72, 17, 21, 13, 9
2022/1/10, 153, 98, 16, 23, 12, 7
2022/1/11, 183, 57, 20, 17, 18, 7
2022/1/12, 133, 80, 18, 21, 14, 9
2022/1/13, 170, 102, 20, 25, 19, 11
2022/1/14, 196, 81, 22, 26, 12, 9
2022/1/15, 163, 63, 20, 20, 9, 7
2022/1/16, 138, 49, 21, 12, 8, 5
2022/1/17, 100, 67, 22, 15, 7, 6
2022/1/18, 139, 67, 19, 22, 11, 9
2022/1/19, 164, 100, 21, 23, 11, 10
2022/1/20, 190, 86, 23, 22, 10, 9
2022/1/21, 178, 134, 24, 33, 15, 16
2022/1/22, 277, 120, 29, 28, 13, 11
2022/1/23, 222, 96, 32, 23, 16, 8
2022/1/24, 196, 161, 27, 41, 17, 16
2022/1/25, 312, 130, 28, 32, 15, 14
2022/1/26, 249, 128, 30, 27, 10, 12
2022/1/27, 244, 123, 26, 22, 8, 11
2022/1/28, 229, 54, 28, 10, 7, 5
2022/1/29, 118, 55, 28, 10, 11, 6
2022/1/30, 115, 63, 34, 12, 13, 7
2022/1/31, 145, 91, 33, 15, 14, 10
2022/2/1, 176, 160, 35, 12, 20, 11
2022/2/2, 286, 51, 33, 4, 5, 4
2022/2/3, 109, 53, 33, 5, 5, 5
2022/2/4, 114, 62, 34, 8, 5, 7
2022/2/5, 137, 61, 38, 10, 6, 7
2022/2/6, 141, 57, 33, 10, 5, 7
2022/2/7, 131, 63, 34, 14, 5, 8
2022/2/8, 141, 63, 38, 15, 7, 7
2022/2/9, 148, 74, 38, 20, 7, 8
2022/2/10, 164, 92, 57, 25, 18, 9
2022/2/11, 188, 66, 42, 12, 16, 6
2022/2/12, 126, 46, 36, 15, 11, 5
2022/2/13, 111, 82, 33, 21, 8, 10
2022/2/14, 159, 65, 31, 15, 15, 7
2022/2/15, 146, 65, 29, 12, 7, 6
2022/2/16, 138, 110, 33, 17, 10, 7
2022/2/17, 207, 66, 37, 17, 7, 7
2022/2/18, 157, 62, 33, 25, 9, 8
2022/2/19, 147, 68, 40, 20, 10, 7
2022/2/20, 159, 74, 43, 17, 8, 9
2022/2/21, 167, 57, 39, 17, 9, 7
2022/2/22, 129, 65, 36, 15, 10, 8
2022/2/23, 142, 48, 41, 8, 4, 5
2022/2/24, 104, 41, 42, 8, 4, 4
2022/2/25, 90, 48, 48, 9, 5, 5
2022/2/26, 101, 37, 44, 7, 4, 4
2022/2/27, 72, 38, 39, 7, 2, 5
2022/2/28, 71, 39, 39, 9, 4, 5
2022/3/1, 86, 32, 36, 4, 2, 4
2022/3/2, 61, 46, 37, 10, 4, 6
2022/3/3, 111, 51, 35, 13, 4, 7
2022/3/4, 122, 47, 39, 5, 4, 4
2022/3/5, 86, 46, 37, 3, 4, 4
2022/3/6, 57, 37, 35, 7, 5, 3
2022/3/7, 62, 43, 40, 15, 6, 6
2022/3/8, 99, 67, 40, 26, 10, 8
2022/3/9, 153, 74, 49, 25, 7, 9
2022/3/10, 163, 61, 48, 10, 5, 5
2022/3/11, 115, 56, 41, 6, 3, 4
2022/3/12, 59, 49, 35, 8, 3, 5
2022/3/13, 66, 29, 40, 4, 2, 4
2022/3/14, 65, 32, 38, 4, 3, 2
2022/3/15, 64, 40, 38, 5, 2, 1
2022/3/16, 74, 31, 38, 2, 1, 2
2022/3/17, 47, 28, 38, 2, 1, 2
2022/3/18, 39, 29, 38, 8, 6, 4
2022/3/19, 64, 23, 38, 6, 4, 4
2022/3/20, 51, 29, 40, 9, 4, 4
2022/3/21, 63, 25, 41, 3, 3, 5
2022/3/22, 64, 19, 40, 2, 2, 4
2022/3/23, 46, 41, 42, 4, 3, 6
2022/3/24, 106, 37, 38, 11, 2, 6
2022/3/25, 130, 43, 34, 5, 2, 5
2022/3/26, 82, 30, 44, 8, 5, 5
2022/3/27, 53, 52, 57, 3, 4, 3
2022/3/28, 71, 48, 52, 4, 5, 4
2022/3/29, 61, 19, 41, 3, 5, 4
2022/3/30, 48, 28, 42, 7, 5, 4
2022/3/31, 64, 28, 43, 3, 3, 3
2021/10/1, 34, 28, 22, 10, 4, 5
2021/10/2, 38, 34, 33, 6, 3, 5
2021/10/3, 44, 27, 31, 13, 3, 6
2021/10/4, 33, 39, 28, 18, 3, 9
2021/10/5, 63, 39, 27, 18, 4, 9
2021/10/6, 63, 47, 26, 19, 4, 6
2021/10/7, 85, 43, 26, 17, 5, 7
2021/10/8, 65, 33, 25, 11, 6, 6
2021/10/9, 48, 40, 28, 6, 6, 4
2021/10/10, 39, 26, 28, 13, 5, 4
2021/10/11, 36, 45, 28, 21, 6, 8
2021/10/12, 71, 43, 29, 19, 6, 6
2021/10/13, 62, 33, 33, 10, 4, 3
2021/10/14, 50, 44, 44, 12, 4, 4
2021/10/15, 46, 26, 24, 9, 5, 3
2021/10/16, 39, 29, 17, 11, 5, 4
2021/10/17, 50, 45, 22, 14, 7, 4
2021/10/18, 71, 40, 20, 16, 5, 5
2021/10/19, 66, 40, 23, 14, 6, 4
2021/10/20, 64, 52, 24, 20, 5, 6
2021/10/21, 83, 45, 27, 19, 8, 5
2021/10/22, 82, 39, 27, 14, 8, 3
2021/10/23, 63, 56, 28, 18, 7, 5
2021/10/24, 104, 67, 42, 16, 8, 8
2021/10/25, 154, 66, 39, 18, 7, 7
2021/10/26, 137, 34, 21, 13, 8, 4
2021/10/27, 58, 30, 19, 18, 8, 5
2021/10/28, 63, 38, 23, 16, 7, 4
2021/10/29, 64, 62, 25, 21, 13, 7
2021/10/30, 124, 45, 13, 12, 10, 7
2021/11/1, 112, 45, 17, 17, 6, 8
2021/11/2, 114, 64, 18, 17, 6, 10
2021/11/3, 159, 61, 19, 18, 5, 10
2021/11/4, 146, 77, 22, 25, 6, 10
2021/11/5, 168, 90, 32, 23, 6, 11
2021/11/6, 178, 27, 32, 6, 6, 4
2021/11/7, 43, 30, 18, 10, 16, 4
2021/11/8, 58, 30, 17, 6, 4, 4
2021/11/9, 64, 35, 20, 15, 5, 5
2021/11/10, 105, 36, 21, 12, 7, 4
2021/11/11, 89, 19, 20, 8, 6, 3
2021/11/12, 49, 33, 26, 11, 8, 4
2021/11/13, 80, 56, 24, 21, 10, 7
2021/11/14, 138, 54, 22, 18, 7, 8
2021/11/15, 137, 72, 24, 24, 10, 10
2021/11/16, 167, 68, 31, 21, 7, 9
2021/11/17, 160, 70, 28, 20, 8, 10
2021/11/18, 158, 36, 25, 10, 6, 6
2021/11/19, 68, 30, 20, 14, 9, 6
2021/11/20, 68, 65, 20, 22, 11, 11
2021/11/21, 137, 56, 20, 18, 15, 10
2021/11/22, 138, 38, 17, 7, 9, 6
2021/11/23, 51, 27, 22, 7, 7, 8
2021/11/24, 43, 26, 20, 6, 5, 6
2021/11/25, 54, 34, 19, 10, 5, 6
2021/11/26, 70, 54, 24, 15, 5, 8
2021/11/27, 127, 61, 24, 20, 8, 9
2021/11/28, 144, 56, 26, 14, 7, 8
2021/11/29, 131, 46, 20, 13, 6, 7
2021/11/30, 99, 52, 19, 15, 9, 7
2021/12/1, 123, 39, 18, 9, 8, 7
2021/12/2, 82, 29, 22, 6, 6, 6
2021/12/3, 63, 37, 21, 9, 6, 7
2021/12/4, 75, 42, 17, 13, 7, 8
2021/12/5, 99, 52, 21, 12, 10, 8
2021/12/6, 117, 38, 22, 14, 9, 7
2021/12/7, 90, 46, 21, 14, 8, 9
2021/12/8, 97, 55, 21, 17, 9, 12
2021/12/9, 125, 54, 21, 13, 7, 7
2021/12/10, 131, 51, 22, 11, 5, 5
2021/12/11, 135, 45, 19, 11, 6, 2
2021/12/12, 107, 25, 22, 6, 9, 7
2021/12/13, 46, 40, 20, 11, 7, 4
2021/12/14, 77, 60, 19, 17, 8, 4
2021/12/15, 134, 84, 21, 20, 12, 4
2021/12/16, 176, 36, 24, 7, 11, 9
2021/12/17, 76, 37, 24, 7, 8, 11
2021/12/18, 76, 61, 20, 18, 7, 13
2021/12/19, 132, 64, 19, 15, 10, 14
2021/12/20, 139, 50, 23, 14, 11, 13
2021/12/21, 104, 31, 20, 7, 9, 11
2021/12/22, 63, 69, 20, 17, 9, 16
2021/12/23, 150, 79, 17, 18, 16, 17
2021/12/24, 163, 50, 22, 6, 9, 13
2021/12/25, 103, 45, 21, 5, 16, 15
2021/12/26, 101, 53, 20, 9, 8, 14
2021/12/27, 120, 53, 20, 13, 12, 13
2021/12/28, 125, 62, 19, 19, 10, 7
2021/12/29, 140, 60, 27, 13, 9, 6
2021/12/30, 137, 59, 22, 16, 11, 7
2021/12/31, 133, 59, 26, 18, 13, 6
2022/1/1, 131, 71, 26, 22, 14, 8
2022/1/2, 175, 48, 23, 9, 8, 5
2022/1/3, 104, 56, 21, 15, 9, 6
2021/7/1, 40, 23, 53, 5, 4, 3
2021/7/2, 43, 35, 54, 8, 4, 4
2021/7/3, 62, 25, 51, 9, 5, 3
2021/7/4, 36, 13, 35, 7, 3, 4
2021/7/5, 23, 28, 56, 10, 3, 5
2021/7/6, 39, 24, 44, 8, 5, 7
2021/7/7, 55, 35, 47, 12, 5, 8
2021/7/8, 62, 25, 50, 9, 3, 6
2021/7/9, 50, 36, 48, 9, 5, 7
2021/7/10, 60, 35, 48, 9, 4, 6
2021/7/11, 59, 57, 63, 10, 4, 7
2021/7/12, 88, 41, 67, 9, 4, 6
2021/7/13, 68, 26, 46, 5, 4, 5
2021/7/14, 52, 24, 39, 6, 5, 3
2021/7/15, 49, 20, 41, 4, 4, 4
2021/7/16, 37, 26, 39, 4, 5, 4
2021/7/17, 37, 33, 51, 11, 5, 5
2021/7/18, 51, 29, 59, 8, 5, 4
2021/7/19, 50, 31, 56, 8, 5, 5
2021/7/20, 54, 30, 46, 8, 5, 5
2021/7/21, 51, 32, 54, 8, 5, 4
2021/7/22, 57, 38, 54, 8, 7, 4
2021/7/23, 61, 40, 68, 6, 6, 6
2021/7/24, 59, 27, 55, 9, 6, 7
2021/7/25, 50, 31, 48, 7, 6, 6
2021/7/26, 55, 36, 54, 6, 6, 5
2021/7/27, 59, 27, 45, 9, 4, 6
2021/7/28, 49, 53, 44, 16, 5, 6
2021/7/29, 64, 61, 49, 18, 4, 6
2021/7/30, 93, 18, 37, 7, 4, 5
2021/7/31, 40, 22, 30, 4, 4, 5
2021/8/1, 26, 15, 19, 4, 4, 4
2021/8/2, 18, 13, 29, 4, 4, 3
2021/8/3, 16, 26, 37, 5, 4, 5
2021/8/4, 47, 37, 41, 5, 6, 7
2021/8/5, 61, 21, 55, 5, 6, 4
2021/8/6, 43, 45, 42, 11, 4, 8
2021/8/7, 82, 53, 43, 13, 5, 9
2021/8/8, 86, 24, 28, 4, 5, 5
2021/8/9, 14, 14, 24, 4, 6, 4
2021/8/10, 17, 18, 24, 6, 6, 5
2021/8/11, 29, 12, 24, 6, 6, 5
2021/8/12, 26, 11, 22, 6, 7, 5
2021/8/13, 23, 25, 37, 12, 7, 6
2021/8/14, 34, 37, 41, 13, 7, 5
2021/8/15, 53, 48, 45, 16, 6, 6
2021/8/16, 63, 36, , 12, 4, 4
2021/8/17, 56, 65, 45, 19, 6, 7
2021/8/18, 57, , , , , 
2021/8/20, 44, 22, 38, 10, 4, 3
2021/8/21, 38, 19, 39, 8, 5, 4
2021/8/22, 18, 34, 52, 10, 8, 8
2021/8/23, 59, 32, 42, 9, 7, 4
2021/8/24, 51, 20, 37, 7, 9, 3
2021/8/25, 29, 22, 41, 7, 8, 4
2021/8/26, 37, 18, 44, 5, 10, 3
2021/8/27, 33, 13, 26, 4, 26, 4
2021/8/28, 21, 19, 24, 7, 11, 3
2021/8/29, 24, 21, 21, 8, 3, 3
2021/8/30, 23, 46, 34, 16, 4, 5
2021/8/31, 56, 39, 38, 16, 4, 5
2021/9/1, 55, 33, 41, 15, 4, 4
2021/9/2, 51, 54, 40, 19, 4, 6
2021/9/3, 63, 43, 39, 17, 4, 5
2021/9/4, 51, 46, 39, 19, 5, 5
2021/9/5, 60, 40, 34, 14, 5, 5
2021/9/6, 58, 17, 35, 8, 1, 5
2021/9/7, 32, 26, 38, 14, 2, 5
2021/9/8, 44, 18, 39, 7, 2, 5
2021/9/9, 43, 19, 28, 8, 2, 4
2021/9/10, 33, 16, 28, 11, 2, 5
2021/9/11, 26, 19, 27, 9, 3, 4
2021/9/12, 36, 31, 21, 15, 4, 7
2021/9/13, 49, 33, 26, 15, 3, 6
2021/9/14, 56, 48, 25, 20, 4, 8
2021/9/15, 64, 24, 23, 13, 3, 6
2021/9/16, 41, 27, 31, 14, 4, 6
2021/9/17, 39, 28, 32, 13, 4, 4
2021/9/18, 40, 33, 22, 12, 3, 5
2021/9/19, 45, 34, 14, 14, 4, 7
2021/9/20, 51, 12, 11, 7, 4, 8
2021/9/21, 32, 14, 15, 7, 4, 6
2021/9/22, 29, 23, 22, 9, 4, 3
2021/9/23, 30, 51, 20, 19, 5, 7
2021/9/24, 69, 49, 16, 17, 5, 7
2021/9/25, 68, 36, 18, 13, 4, 7
2021/9/26, 69, 24, 22, 11, 4, 6
2021/9/27, 43, 29, 40, 9, 4, 6
2021/9/28, 51, 17, 37, 8, 5, 4
2021/9/29, 28, 31, 25, 16, 4, 6
2021/9/30, 41, 20, 25, 9, 5, 5
2021/4/1, 115, 79, 60, 17, 8, 6
2021/4/2, 103, 24, 47, 9, 7, 2
2021/4/3, 31, 48, 47, 16, 10, 4
2021/4/4, 88, 61, 45, 11, 7, 4
2021/4/5, 109, 36, 41, 12, 7, 5
2021/4/6, 55, 25, 40, 8, 7, 3
2021/4/7, 52, 34, 37, 14, 6, 6
2021/4/8, 73, 75, 57, 23, 11, 7
2021/4/9, 181, 138, 93, 24, 13, 10
2021/4/10, 245, 109, 80, 22, 11, 9
2021/4/11, 203, 86, 55, 8, 10, 4
2021/4/12, 77, 20, 54, 10, 7, 5
2021/4/13, 38, 33, 42, 12, 6, 7
2021/4/14, 60, 100, 79, 20, 10, 7
2021/4/15, 184, 62, 61, 8, 7, 3
2021/4/16, 73, 70, 39, 10, 5, 3
2021/4/17, 99, 49, 45, 14, 7, 4
2021/4/18, 114, 64, 60, 13, 8, 4
2021/4/19, 109, 48, 73, 21, 9, 5
2021/4/20, 143, 160, 124, 29, 14, 11
2021/4/21, 262, 87, 108, 15, 12, 5
2021/4/22, 147, 51, 58, 20, 12, 5
2021/4/23, 102, 43, 47, 9, 11, 4
2021/4/24, 64, 54, 46, 13, 8, 4
2021/4/25, 97, 68, 74, 18, 12, 6
2021/4/26, 151, 107, 55, 10, 9, 5
2021/4/27, 139, 45, 37, 6, 8, 3
2021/4/28, 46, 62, 43, 14, 7, 5
2021/4/29, 105, 36, 36, 15, 11, 5
2021/4/30, 95, 33, 39, 16, 9, 5
2021/5/1, 78, 51, 55, 20, 6, 6
2021/5/2, 94, 62, 61, 17, 7, 6
2021/5/3, 122, 51, 48, 7, 7, 4
2021/5/4, 75, 28, 33, 7, 7, 4
2021/5/5, 45, 36, 45, 8, 6, 4
2021/5/6, 69, 55, 41, 12, 8, 6
2021/5/7, 96, 16, 36, 6, 11, 5
2021/5/8, 49, 16, 35, 6, 7, 3
2021/5/9, 45, 29, 42, 16, 8, 5
2021/5/10, 48, 32, 50, 12, 9, 4
2021/5/11, 56, 56, 45, 5, 8, 2
2021/5/12, 48, 35, 57, 11, 8, 3
2021/5/13, 56, 46, 66, 13, 11, 6
2021/5/14, 93, 21, 56, 6, 20, 4
2021/5/15, 33, 24, 50, 10, 5, 3
2021/5/16, 43, 29, 58, 9, 5, 3
2021/5/17, 47, 52, 70, 11, 5, 4
2021/5/18, 73, 43, 67, 12, 6, 4
2021/5/19, 62, 66, 97, 10, 6, 8
2021/5/20, 99, 72, 113, 22, 6, 8
2021/5/21, 120, 57, 114, 10, 7, 7
2021/5/22, 110, 70, 80, 6, 6, 6
2021/5/23, 108, 51, 51, 5, 5, 3
2021/5/24, 73, 22, 39, 8, 5, 3
2021/5/25, 41, 26, 38, 10, 5, 2
2021/5/26, 42, 37, 43, 13, 5, 4
2021/5/27, 60, 29, 43, 14, 5, 5
2021/5/28, 51, 30, 42, 14, 6, 4
2021/5/29, 48, 33, 36, 17, 7, 6
2021/5/30, 61, 32, 62, 11, 7, 5
2021/5/31, 60, 23, 50, 8, 6, 6
2021/6/1, 54, 18, 48, 10, 6, 5
2021/6/2, 31, 16, 43, 6, 8, 4
2021/6/3, 32, 14, 37, 8, 8, 5
2021/6/4, 32, 14, 36, 9, 4, 5
2021/6/5, 33, 19, 32, 9, 5, 5
2021/6/6, 32, 21, 47, 11, 6, 5
2021/6/7, 38, 32, 75, 16, 7, 6
2021/6/8, 54, 39, 73, 13, 8, 7
2021/6/9, 68, 38, 68, 13, 8, 7
2021/6/10, 76, 30, 39, 19, 8, 7
2021/6/11, 54, 58, 91, 22, 6, 11
2021/6/12, 110, 49, 84, 17, 6, 8
2021/6/13, 75, 29, 89, 9, 5, 7
2021/6/14, 50, 30, 65, 13, 5, 7
2021/6/15, 58, 43, 83, 12, 7, 8
2021/6/16, 71, 23, 60, 8, 8, 5
2021/6/17, 33, 17, 35, 8, 7, 4
2021/6/18, 17, 21, 32, 8, 8, 5
2021/6/19, 35, 17, 30, 10, 7, 5
2021/6/20, 38, 19, 38, 6, 4, 3
2021/6/21, 64, 37, 43, 16, 4, 4
2021/6/22, 47, 49, 59, 17, 5, 5
2021/6/23, 62, 27, 63, 11, 4, 2
2021/6/24, 46, 37, 98, 8, 6, 2
2021/6/25, 71, 40, 82, 7, 6, 4
2021/6/26, 71, 21, 57, 12, 5, 6
2021/6/27, 83, 34, 57, 17, 4, 6
2021/6/28, 71, 47, 60, 19, 4, 7
2021/6/29, 69, 33, 47, 13, 3, 8
2021/6/30, 54, 24, 31, 3, 3, 8
2021/1/5, 139, 67, 24, 20, 15, 7
2021/1/6, 159, 60, 25, 19, 13, 7
2021/1/7, 157, 40, 24, 13, 10, 5
2021/1/8, 89, 57, 24, 12, 13, 7
2021/1/9, 136, 62, 23, 16, 14, 8
2021/1/10, 151, 76, 19, 20, 16, 10
2021/1/11, 168, 62, 31, 18, 13, 7
2021/1/12, 154, 67, 25, 21, 15, 9
2021/1/13, 158, 71, 27, 15, 10, 8
2021/1/14, 168, 74, 27, 22, 13, 8
2021/1/15, 171, 71, 30, 16, 14, 4
2021/1/16, 161, 69, 30, 15, 6, 4
2021/1/17, 160, 50, 32, 14, 5, 1
2021/1/18, 116, 28, 26, 10, 6, 7
2021/1/19, 72, 58, 30, 15, 11, 9
2021/1/20, 136, 53, 37, 16, 15, 8
2021/1/21, 140, 80, 40, 20, 20, 10
2021/1/22, 174, 94, 35, 24, 21, 11
2021/1/23, 200, 79, 35, 29, 22, 10
2021/1/24, 173, 102, 42, 32, 25, 12
2021/1/25, 231, 124, 39, 30, 22, 15
2021/1/26, 240, 78, 43, 13, 18, 10
2021/1/27, 164, 37, 41, 9, 16, 6
2021/1/28, 70, 42, 32, 9, 16, 7
2021/1/29, 99, 62, 31, 13, 16, 8
2021/1/30, 149, 56, 37, 12, 20, 8
2021/1/31, 133, 77, 35, 22, 22, 11
2021/2/1, 171, 33, 34, 7, 16, 4
2021/2/2, 78, 39, 34, 7, 15, 4
2021/2/3, 102, 44, 40, 7, 13, 5
2021/2/4, 113, 46, 40, 10, 15, 6
2021/2/5, 112, 69, 34, 20, 18, 10
2021/2/6, 154, 87, 50, 19, 18, 10
2021/2/7, 188, 76, 42, 16, 18, 10
2021/2/8, 171, 63, 42, 11, 16, 7
2021/2/9, 147, 62, 51, 13, 17, 14
2021/2/10, 153, 104, 88, 28, 19, 29
2021/2/11, 236, 78, 73, 14, 21, 17
2021/2/12, 162, 72, 53, 9, 23, 9
2021/2/13, 142, 46, 41, 8, 20, 6
2021/2/14, 101, 27, 38, 4, 13, 4
2021/2/15, 63, 47, 37, 6, 12, 6
2021/2/16, 119, 37, 35, 3, 13, 4
2021/2/17, 79, 22, 34, 2, 11, 2
2021/2/18, 50, 34, 41, 5, 13, 2
2021/2/19, 80, 56, 39, 11, 16, 7
2021/2/20, 125, 53, 38, 12, 16, 5
2021/2/21, 133, 44, 40, 12, 11, 5
2021/2/22, 97, 36, 39, 5, 10, 4
2021/2/23, 87, 29, 32, 5, 9, 4
2021/2/24, 71, 58, 42, 18, 15, 6
2021/2/25, 143, 51, 41, 12, 11, 3
2021/2/26, 110, 51, 41, 16, 13, 7
2021/2/27, 103, 98, 50, 14, 10, 7
2021/2/28, 113, 46, 35, 10, 9, 5
2021/3/1, 62, 25, 38, 12, 9, 6
2021/3/2, 83, 65, 41, 27, 8, 11
2021/3/3, 147, 59, 31, 17, 10, 8
2021/3/4, 130, 84, 35, 19, 8, 7
2021/3/5, 134, 28, 38, 7, 3, 3
2021/3/6, 45, 40, 41, 15, 11, 5
2021/3/7, 88, 45, 38, 13, 8, 4
2021/3/8, 89, 67, 81, 18, 8, 6
2021/3/9, 152, 65, 58, 12, 5, 5
2021/3/10, 99, 49, 47, 16, 6, 6
2021/3/11, 86, 66, 43, 27, 11, 10
2021/3/12, 144, 45, 48, 20, 8, 6
2021/3/13, 101, 54, 52, 27, 11, 8
2021/3/14, 125, 64, 75, 15, 10, 7
2021/3/15, 154, 149, 62, 5, 5, 3
2021/3/16, 109, 58, 45, 7, 4, 3
2021/3/17, 41, 32, 46, 13, 6, 5
2021/3/18, 73, 51, 50, 21, 6, 8
2021/3/19, 108, 51, 48, 22, 8, 8
2021/3/20, 112, 36, 40, 10, 6, 4
2021/3/21, 78, 31, 39, 11, 6, 3
2021/3/22, 73, 32, 42, 13, 5, 3
2021/3/23, 68, 46, 47, 18, 6, 4
2021/3/24, 80, 52, 41, 20, 11, 5
2021/3/25, 100, 49, 37, 22, 9, 7
2021/3/26, 104, 46, 55, 17, 6, 5
2021/3/27, 111, 76, 61, 16, 9, 7
2021/3/28, 148, 51, 42, 8, 8, 4
2021/3/29, 46, 24, 39, 12, 7, 4
2021/3/30, 45, 63, 41, 28, 9, 7
2021/3/31, 105, 81, 39, 30, 9, 8
2020/10/1, 68, 26, 27, 11, 3, 7
2020/10/2, 49, 16, 28, 11, 3, 6
2020/10/3, 24, 20, 24, 13, 3, 6
2020/10/4, 31, 12, 16, 9, 3, 6
2020/10/5, 19, 31, 24, 16, 3, 7
2020/10/6, 38, 48, 27, 20, 4, 7
2020/10/7, 69, 51, 29, 26, 7, 8
2020/10/8, 83, 49, 26, 25, 5, 8
2020/10/9, 78, 56, 44, 23, 5, 8
2020/10/10, 93, 43, 42, 20, 5, 7
2020/10/11, 93, 25, 27, 14, 3, 3
2020/10/12, 47, 33, 13, 18, 4, 5
2020/10/13, 60, 21, 23, 13, 3, 3
2020/10/14, 42, 31, 24, 15, 1, 4
2020/10/15, 58, 39, 25, 19, 2, 4
2020/10/16, 63, 39, 25, 14, 2, 4
2020/10/17, 56, 23, 23, 14, 1, 3
2020/10/18, 41, 46, 33, 21, 7, 4
2020/10/19, 76, 72, 59, 21, 10, 8
2020/10/20, 148, 142, 45, 11, 6, 5
2020/10/21, 119, 20, 43, 10, 4, 3
2020/10/22, 45, 31, 26, 12, 4, 4
2020/10/23, 52, 32, 35, 12, 4, 5
2020/10/24, 50, 34, 28, 16, 5, 5
2020/10/26, 63, 58, 25, 26, 9, 6
2020/10/27, 104, 34, 28, 12, 5, 4
2020/10/28, 66, 32, 21, 14, 4, 4
2020/10/29, 51, 31, 23, 15, 5, 5
2020/10/30, 56, 53, 21, 19, 7, 7
2020/10/31, 94, 66, 26, 13, 6, 6
2020/11/1, 108, 27, 36, 10, 4, 6
2020/11/2, 39, 22, 21, 10, 4, 6
2020/11/3, 45, 27, 20, 10, 3, 6
2020/11/4, 35, 40, 24, 17, 5, 7
2020/11/5, 69, 64, 25, 24, 7, 9
2020/11/6, 114, 67, 25, 14, 5, 7
2020/11/7, 103, 52, 22, 13, 4, 6
2020/11/8, 86, 15, 28, 7, 4, 5
2020/11/9, 44, 34, 25, 15, 6, 7
2020/11/10, 63, 46, 18, 17, 8, 7
2020/11/11, 83, 75, 28, 22, 15, 11
2020/11/12, 159, 69, 33, 20, 8, 6
2020/11/13, 138, 31, 24, 16, 6, 2
2020/11/14, 55, 80, 34, 25, 11, 7
2020/11/15, 171, 79, 20, 21, 8, 7
2020/11/16, 164, 40, 15, 21, 7, 4
