date, pm25, pm10, o3, no2, so2, co
2015/8/2, 151, 80, 29, 13, 3, 18
2015/8/3, 144, 57, 22, 15, 4, 15
2015/8/4, 79, 51, 78, 26, 8, 11
2015/8/5, 103, 74, 75, 29, 4, 13
2015/8/6, 157, 87, 64, 20, 3, 13
2015/8/7, 176, 96, 52, 18, 4, 12
2015/8/8, 176, 122, 44, 23, 4, 14
2015/8/9, 191, 107, 42, 18, 5, 12
2015/8/10, 172, 101, 44, 18, 6, 13
2015/8/11, 184, 70, 38, 18, 5, 12
2015/8/12, 147, 101, 43, 23, 5, 14
2015/8/13, 152, 55, 39, 16, 7, 12
2015/8/14, 50, 54, 60, 21, 7, 12
2015/8/15, 68, 68, 61, 28, 6, 14
2015/8/16, 128, 156, 19, 23, 10, 13
2015/8/17, 150, 139, 4, 32, 10, 14
2015/8/18, 156, 103, 27, 25, 7, 14
2015/8/19, 127, 64, 51, 25, 10, 15
2015/8/20, 68, 60, 52, 30, 13, 14
2015/8/21, 54, 78, 97, 29, 10, 14
2015/8/22, 83, 83, 82, 31, 8, 15
2015/8/23, 104, 47, 64, 15, 6, 13
2015/8/24, 100, 76, 75, 26, 7, 14
2015/8/25, 115, 70, 71, 24, 8, 16
2015/8/26, 118, 86, 82, 21, 13, 16
2015/8/27, 107, 92, 69, 28, 9, 18
2015/8/28, 117, 89, 54, 35, 9, 16
2015/8/29, 103, 112, 60, 33, 6, 17
2015/8/30, 132, 68, 56, 25, 8, 16
2015/8/31, 105, 63, 44, 29, 6, 20
2015/9/1, 90, 77, 52, 18, 7, 31
2015/9/2, 190, 75, 27, 22, 6, 25
2015/9/3, 130, 45, 34, 16, 5, 18
2015/9/4, 98, 72, 29, 23, 6, 14
2015/9/5, 77, 81, 62, 27, 9, 15
2015/9/6, 70, 64, 49, 20, 8, 18
2015/9/7, 128, 81, 28, 17, 6, 20
2015/9/8, 150, 73, 12, 17, 3, 21
2015/9/9, 130, 44, 11, 17, 2, 18
2015/9/10, 57, 68, 26, 14, 6, 17
2015/9/11, 32, 74, 33, 24, 5, 18
2015/9/12, 59, 67, 13, 34, 6, 19
2015/9/13, 90, 72, 36, 25, 8, 19
2015/9/14, 99, 71, 52, 21, 7, 19
2015/9/15, 123, 84, 37, 22, 10, 21
2015/9/16, 156, 101, 46, 22, 6, 23
2015/9/17, 172, 91, 22, 27, 4, 23
2015/9/18, 150, 95, 54, 28, 5, 21
2015/9/19, 165, 98, 65, 25, 5, 18
2015/9/20, 155, 69, 45, 23, 3, 15
2015/9/21, 95, 59, 34, 20, 1, 14
2015/9/22, 71, 57, 42, 21, 6, 11
2015/9/23, 73, 75, 37, 16, 9, 6
2015/9/24, 64, 72, 52, 27, 12, 8
2015/9/25, 82, 76, 53, 30, 13, 9
2015/9/26, 118, 60, 46, 17, 8, 8
2015/9/27, 106, 70, 36, 20, 11, 9
2015/9/28, 136, 83, 40, 19, 9, 9
2015/9/29, 135, 82, 30, 15, 7, 9
2015/9/30, 146, 257, 35, 16, 7, 4
2015/4/1, 84, 65, 26, 12, 7, 20
2015/4/2, 96, 90, 26, 14, 15, 27
2015/4/3, 163, 65, 23, 12, 9, 22
2015/4/4, 157, 42, 34, 13, 9, 19
2015/4/5, 77, 51, 30, 14, 10, 18
2015/4/6, 81, 64, 36, 14, 11, 20
2015/4/7, 131, 71, 43, 15, 11, 21
2015/4/8, 139, 83, 47, 21, 10, 24
2015/4/9, 127, 114, 53, 23, 11, 25
2015/4/10, 156, 100, 37, 16, 11, 22
2015/4/11, 114, 113, 45, 12, 10, 20
2015/4/12, 104, 82, 47, 15, 10, 21
2015/4/13, 83, 121, 33, 28, 13, 26
2015/4/14, 155, 104, 49, 21, 15, 27
2015/4/15, 138, 153, 43, 15, 11, 26
2015/4/16, 156, 156, 28, 16, 14, 25
2015/4/17, 169, 129, 17, 18, 11, 29
2015/4/18, 161, 42, 34, 10, 9, 25
2015/4/19, 84, 67, 49, 12, 11, 28
2015/4/20, 117, 41, 43, 10, 9, 26
2015/4/21, 56, 68, 21, 19, 11, 23
2015/4/22, 100, 89, 56, 25, 11, 21
2015/4/23, 131, 89, 77, 30, 12, 20
2015/4/24, 131, 98, 70, 29, 12, 20
2015/4/25, 150, 96, 71, 26, 12, 19
2015/4/26, 142, 68, 62, 22, 11, 19
2015/4/27, 121, 84, 70, 24, 12, 21
2015/4/28, 123, 89, 78, 14, 13, 19
2015/4/29, 154, 89, 76, 11, 13, 19
2015/4/30, 160, 71, 27, 9, 8, 17
2015/5/1, 113, 64, 51, 12, 10, 20
2015/5/2, 98, 60, 32, 13, 10, 19
2015/5/3, 105, 72, 68, 18, 11, 22
2015/5/4, 124, 68, 73, 16, 11, 19
2015/5/5, 122, 65, 65, 14, 11, 19
2015/5/6, 96, 91, 6, 16, 14, 22
2015/5/7, 140, 68, , 13, 10, 20
2015/5/8, 102, 73, , 11, 11, 19
2015/5/9, 109, 73, 22, 9, 10, 20
2015/5/10, 125, 58, 42, 11, 10, 16
2015/5/11, 69, 83, 42, 21, 11, 17
2015/5/12, 115, 108, 33, 25, 14, 24
2015/5/13, 150, 112, 51, 23, 13, 22
2015/5/14, 160, 69, 65, 11, 11, 13
2015/5/15, 111, 105, 48, 17, 14, 16
2015/5/16, 140, 119, 54, 23, 13, 20
2015/5/17, 154, 89, 66, 18, 11, 15
2015/5/18, 123, 110, 80, 15, 14, 15
2015/5/19, 146, 106, 48, 10, 18, 14
2015/5/20, 137, 79, 43, 8, 13, 14
2015/5/21, 142, 94, 80, 13, 15, 17
2015/5/22, 158, 78, 102, 19, 15, 18
2015/5/23, 122, 96, 85, 20, 18, 20
2015/5/24, 140, 82, 67, 13, 20, 17
2015/5/25, 128, 74, 80, 11, 15, 17
2015/5/26, 162, 110, 77, 18, 17, 18
2015/5/27, 162, 93, 23, 15, 16, 17
2015/5/28, 144, 57, 45, 10, 12, 13
2015/5/29, 115, 88, 45, 14, 10, 12
2015/5/30, 112, 75, 43, 12, 10, 12
2015/5/31, 160, 82, 13, 13, 11, 14
2015/6/1, 149, 77, 10, 17, 11, 16
2015/6/2, 149, 73, 15, 12, 9, 14
2015/6/3, 138, 74, 33, 10, 9, 12
2015/6/4, 94, 77, 44, 18, 10, 15
2015/6/5, 76, 82, 45, 12, 10, 13
2015/6/6, 70, 82, 41, 15, 10, 13
2015/6/7, 75, 90, 50, 15, 10, 13
2015/6/8, 83, 89, 56, 19, 10, 15
2015/6/9, 133, 117, 31, 7, 8, 10
2015/6/10, 103, 101, 37, 15, 11, 13
2015/6/11, 109, 95, 35, 18, 12, 15
2015/6/12, 95, 89, 50, 18, 11, 15
2015/6/13, 117, 116, 52, 19, 12, 16
2015/6/14, 108, 68, 33, 7, 9, 14
2015/6/15, 122, 120, 31, 11, 6, 16
2015/6/16, 159, 91, 61, 18, 5, 15
2015/6/17, 133, 76, 63, 22, 4, 15
2015/6/18, 105, 85, 64, 24, 3, 13
2015/6/19, 91, 103, 40, 22, 6, 13
2015/6/20, 138, 75, 61, 13, 5, 15
2015/6/21, 140, 66, 44, 12, 3, 11
2015/6/22, 93, 93, 37, 8, 8, 12
2015/6/23, 129, 40, 42, 11, 2, 12
2015/6/24, 64, 76, 122, 17, 2, 15
2015/6/25, 66, 88, 28, 15, 3, 16
2015/6/26, 128, 21, 31, 8, 1, 12
2015/6/27, 89, 42, 32, 11, 4, 12
2015/6/28, 102, 58, 37, 17, 4, 14
2015/6/29, 149, 109, 38, 17, 5, 15
2015/6/30, 178, 124, 69, 26, 5, 18
2015/1/2, 135, 107, 5, 6, 39, 18
2015/1/3, 169, 142, 4, 11, 47, 29
2015/1/4, 195, 169, 2, 14, 38, 30
2015/1/5, 224, 87, , 5, 26, 14
2015/1/6, 118, 66, 10, 5, 22, 14
2015/1/7, 96, 83, 11, 7, 22, 22
2015/1/8, 150, 116, 16, 11, 26, 26
2015/1/9, 163, 107, 10, 9, 27, 29
2015/1/10, 163, 157, 14, 15, 33, 37
2015/1/11, 212, 186, 11, 16, 32, 42
2015/1/12, 258, 170, 15, 11, 39, 37
2015/1/13, 256, 141, 13, 7, 29, 29
2015/1/14, 220, 205, 8, 11, 30, 40
2015/1/15, 305, 198, 16, 9, 23, 35
2015/1/16, 297, 145, 16, 11, 19, 37
2015/1/17, 217, 93, 8, 5, 32, 22
2015/1/18, 163, 74, 19, 7, 16, 22
2015/1/19, 137, 97, 13, 7, 30, 29
2015/1/20, 161, 89, 26, 6, 23, 23
2015/1/21, 140, 62, 27, 4, 13, 14
2015/1/22, 71, 82, 14, 6, 25, 22
2015/1/23, 138, 130, 13, 10, 31, 33
2015/1/24, 199, 140, 10, 9, 41, 29
2015/1/25, 217, 176, 6, 7, 24, 29
2015/1/26, 266, 184, 9, 8, 29, 31
2015/1/27, 298, 119, 7, 5, 23, 26
2015/1/28, 212, 56, 16, 3, 19, 18
2015/1/29, 141, 64, 24, 4, 25, 20
2015/1/30, 138, 58, 19, 5, 19, 19
2015/1/31, 102, 69, 14, 5, 21, 20
2015/2/1, 148, 104, 21, 6, 30, 26
2015/2/2, 189, 123, 9, 8, 32, 30
2015/2/3, 206, 139, 12, 11, 23, 37
2015/2/4, 235, 110, 29, 9, 22, 30
2015/2/5, 193, 73, 25, 9, 24, 23
2015/2/6, 150, 90, 19, 10, 25, 27
2015/2/7, 161, 58, 31, 6, 21, 17
2015/2/8, 147, 76, 25, 7, 25, 18
2015/2/9, 132, 85, 22, 8, 29, 18
2015/2/10, 153, 97, 32, 9, 25, 26
2015/2/11, 175, 95, 27, 9, 20, 26
2015/2/12, 139, 98, 24, 8, 22, 21
2015/2/13, 174, 92, 4, 7, 27, 21
2015/2/14, 154, 124, , 9, 32, 33
2015/2/15, 189, 89, 13, 5, 18, 18
2015/2/16, 115, 71, 31, 6, 18, 21
2015/2/17, 116, 84, 37, 6, 25, 22
2015/2/18, 145, 122, 20, 5, 24, 21
2015/2/19, 183, 90, , 3, 18, 12
2015/2/20, 165, 73, , 4, 14, 7
2015/2/21, 165, 89, , 5, 13, 10
2015/2/22, 163, 128, 26, 3, 14, 4
2015/2/23, 123, 101, 19, 5, 18, 7
2015/2/24, 143, 102, 29, 6, 20, 11
2015/2/25, 160, 92, 33, 6, 14, 14
2015/2/26, 134, 105, 29, 5, 26, 11
2015/2/27, 146, 92, 29, 5, 15, 8
2015/2/28, 156, 78, 24, 4, 12, 9
2015/3/1, 141, 64, 21, 6, 15, 15
2015/3/2, 100, 81, 34, 7, 14, 16
2015/3/3, 134, 116, 35, 5, 10, 7
2015/3/4, 117, 65, 24, 7, 15, 9
2015/3/5, 93, 66, 21, 7, 13, 8
2015/3/6, 142, 85, 41, 12, 15, 17
2015/3/7, 169, 102, 39, 12, 14, 18
2015/3/8, 179, 95, 39, 13, 14, 20
2015/3/9, 159, 80, 28, 10, 17, 11
2015/3/10, 122, 88, 21, 8, 21, 11
2015/3/11, 151, 85, 31, 11, 18, 14
2015/3/12, 158, 108, 39, 15, 17, 21
2015/3/13, 166, 124, 56, 15, 22, 24
2015/3/14, 175, 124, 44, 12, 22, 17
2015/3/15, 164, 150, 23, 13, 25, 19
2015/3/16, 198, 185, 64, 11, 20, 26
2015/3/17, 242, 154, 17, 11, 18, 22
2015/3/18, 206, 75, 27, 9, 11, 13
2015/3/19, 190, 62, 15, 7, 11, 16
2015/3/20, 136, 52, 36, 6, 11, 12
2015/3/21, 96, 74, 38, 7, 12, 15
2015/3/22, 133, 101, 27, 7, 14, 17
2015/3/23, 164, 46, 27, 5, 9, 11
2015/3/24, 113, 91, 9, 5, 13, 17
2015/3/25, 167, 76, 22, 6, 9, 15
2015/3/26, 153, 50, 28, 7, 9, 13
2015/3/27, 128, 78, 19, 8, 12, 18
2015/3/28, 163, 78, 38, 10, 11, 19
2015/3/29, 153, 75, 56, 8, 13, 17
2015/3/30, 129, 101, 26, 14, 13, 22
2015/3/31, 169, 49, 26, 10, 9, 19
2014/10/1, 121, 112, , 21, 9, 18
2014/10/2, 111, 128, , 18, 11, 16
2014/10/3, 174, 112, , 18, 11, 17
2014/10/4, 134, 99, , 21, 10, 16
2014/10/5, 99, 104, , 16, 12, 16
2014/10/6, 160, 127, , 19, 15, 16
2014/10/7, 171, 214, , 24, 15, 21
2014/10/8, 225, 194, , 22, 16, 20
2014/10/9, 255, 122, , 14, 12, 16
2014/10/10, 174, 85, , 14, 10, 14
2014/10/11, 120, 47, , 13, 11, 13
2014/10/12, 63, 60, , 14, 13, 14
2014/10/13, 75, 95, , 18, 12, 18
2014/10/14, 113, 111, , 23, 13, 22
2014/10/15, 137, 133, , 28, 16, 17
2014/10/16, 164, 107, , 25, 14, 16
2014/10/17, 157, 130, , 28, 16, 19
2014/10/18, 171, 122, , 28, 12, 18
2014/10/19, 188, 116, , 28, 10, 20
2014/10/20, 174, 90, , 18, 10, 15
2014/10/21, 243, 118, , 21, 10, 19
2014/10/22, 186, 106, , 22, 10, 24
2014/10/23, 158, 96, , 20, 12, 26
2014/10/24, 210, 125, , 32, 12, 31
2014/10/25, 163, 92, , 19, 12, 27
2014/10/27, 214, 104, , 16, 13, 19
2014/10/28, 159, 75, , 17, 13, 17
2014/10/29, 133, 86, , 15, 12, 17
2014/10/30, 246, 120, , 21, 15, 21
2014/10/31, 180, 84, , 18, 12, 19
2014/11/1, 137, 57, , 18, 11, 16
2014/11/2, 76, 79, , 20, 10, 16
2014/11/3, 80, 89, , 26, 10, 19
2014/11/4, 127, 145, , 31, 12, 22
2014/11/5, 180, 69, , 19, 12, 14
2014/11/6, 136, 102, , 23, 17, 16
2014/11/7, 157, 96, , 20, 20, 12
2014/11/8, 249, 115, , 20, 20, 14
2014/11/9, 191, 115, , 19, 22, 15
2014/11/10, 186, 114, , 19, 19, 16
2014/11/11, 182, 78, , 17, 16, 11
2014/11/12, 105, 87, , 23, 12, 14
2014/11/13, 116, 96, , 29, 14, 16
2014/11/14, 158, 109, 2, 26, 26, 19
2014/11/15, 167, 81, , 23, 20, 16
2014/11/16, 150, 98, , 29, 16, 20
2014/11/17, 151, 109, 14, 28, 23, 19
2014/11/18, 167, 146, 12, 34, 22, 27
2014/11/19, 195, 127, 3, 33, 26, 22
2014/11/20, 189, 140, 11, 37, 19, 26
2014/11/21, 182, 167, 4, 42, 28, 31
2014/11/22, 210, 178, 3, 30, 39, 29
2014/11/23, 258, 130, 3, 25, 42, 26
2014/11/24, 199, 69, 3, 18, 20, 18
2014/11/25, 146, 62, 9, 18, 19, 16
2014/11/26, 133, 95, 8, 19, 26, 19
2014/11/27, 165, 101, 2, 20, 25, 21
2014/11/28, 154, 84, 9, 21, 20, 17
2014/11/29, 140, 118, 3, 23, 30, 24
2014/11/30, 181, 73, 21, 18, 18, 13
2014/12/1, 102, 66, 15, 18, 15, 10
2014/12/2, 79, 101, 10, 26, 30, 12
2014/12/3, 139, 92, 20, 24, 22, 14
2014/12/4, 122, 72, 19, 24, 16, 18
2014/12/5, 111, 95, 11, 28, 29, 21
2014/12/6, 154, 142, 4, 31, 27, 25
2014/12/7, 182, 106, 11, 29, 25, 23
2014/12/8, 149, 123, 11, 26, 42, 25
2014/12/9, 167, 97, 7, 21, 27, 21
2014/12/10, 164, 87, 17, 18, 19, 17
2014/12/11, 110, 109, 10, 27, 27, 20
2014/12/12, 146, 97, 13, 27, 18, 17
2014/12/13, 123, 129, 6, 36, 22, 26
2014/12/14, 165, 157, 7, 37, 30, 28
2014/12/15, 194, 99, 19, 19, 18, 15
2014/12/16, 122, 63, 23, 16, 17, 14
2014/12/17, 80, 140, 9, 37, 32, 24
2014/12/18, 179, 160, 3, 28, 33, 24
2014/12/19, 215, 152, 5, 12, 34, 17
2014/12/20, 288, 70, 9, 6, 39, 2
2014/12/21, 119, 55, 26, 5, 17, 7
2014/12/22, 78, 83, 9, 7, 37, 5
2014/12/23, 144, 107, 8, 11, 36, 12
2014/12/24, 165, 165, 3, 12, 40, 22
2014/12/25, 231, 122, 5, 8, 48, 20
2014/12/26, 190, 139, 3, 8, 55, 28
2014/12/27, 196, 133, 8, 8, 43, 26
2014/12/28, 204, 94, 14, 9, 28, 23
2014/12/29, 151, , , , , 
2014/7/1, 225, 85, , 13, 12, 19
2014/7/2, 122, 75, , 18, 16, 12
2014/7/3, 134, 84, , 27, 13, 13
2014/7/4, 131, 83, , 14, 13, 12
2014/7/5, 158, 86, , 13, 13, 12
2014/7/6, 159, 86, , 17, 13, 12
2014/7/7, 151, 94, , 18, 14, 12
2014/7/8, 149, 52, , 12, 12, 11
2014/7/9, 85, 43, , 18, 10, 12
2014/7/10, 85, 53, , 20, 10, 13
2014/7/11, 122, 72, , 24, 6, 13
2014/7/12, 118, 71, , 27, 5, 17
2014/7/13, 112, 69, , 27, 5, 14
2014/7/14, 168, 79, , 34, 7, 12
2014/7/15, 176, 82, , 30, 7, 11
2014/7/16, 175, 66, , 24, 5, 7
2014/7/17, 175, 67, , 18, 5, 7
2014/7/18, 121, 52, , 12, 3, 6
2014/7/19, 75, 46, , 14, 4, 8
2014/7/20, 88, 69, , 17, 5, 8
2014/7/21, 83, 88, , 17, 6, 9
2014/7/22, 113, 61, , 18, 6, 13
2014/7/23, 135, 57, , 19, 7, 7
2014/7/24, 72, 79, , 30, 8, 8
2014/7/25, 113, 85, , 25, 10, 9
2014/7/26, 147, 87, , 22, 9, 9
2014/7/27, 150, 95, , 19, 10, 9
2014/7/28, 159, 95, , 23, 5, 9
2014/7/29, 160, 90, , 15, 9, 10
2014/7/30, 152, 90, , 15, 6, 9
2014/7/31, 162, 120, , 18, 8, 10
2014/8/1, 227, 115, , 22, 9, 10
2014/8/2, 174, 110, , 25, 7, 10
2014/8/3, 171, 104, , 20, 7, 9
2014/8/4, 158, 87, , 24, 8, 10
2014/8/5, 159, 78, , 22, 6, 10
2014/8/6, 144, 59, , 25, 5, 9
2014/8/7, 106, 47, , 15, 3, 9
2014/8/8, 92, 40, , 15, 3, 10
2014/8/9, 104, 72, , 21, 5, 13
2014/8/10, 120, 93, , 24, 6, 13
2014/8/11, 152, 79, , 32, 6, 13
2014/8/12, 124, 62, , 20, 5, 11
2014/8/13, 87, 61, , 23, 9, 8
2014/8/14, 86, 75, , 33, 13, 10
2014/8/15, 97, 83, , 29, 15, 12
2014/8/16, 142, 72, , 15, 13, 12
2014/8/17, 141, 69, , 15, 12, 13
2014/8/18, 119, 91, , 28, 12, 11
2014/8/19, 126, 104, , 33, 11, 12
2014/8/20, 131, 113, , 30, 15, 13
2014/8/21, 160, 85, , 19, 17, 10
2014/8/22, 130, 92, , 23, 15, 10
2014/8/23, 120, 74, , 23, 15, 9
2014/8/24, 74, 83, , 32, 15, 11
2014/8/25, 88, 103, , 36, 19, 12
2014/8/26, 127, 70, , 21, 14, 10
2014/8/27, 102, 62, , 18, 11, 9
2014/8/28, 94, 68, , 18, 9, 11
2014/8/29, 105, 52, , 18, 6, 11
2014/8/30, 93, 47, , 17, 5, 11
2014/8/31, 94, 69, , 22, 7, 12
2014/9/1, 154, 68, , 21, 9, 11
2014/9/2, 114, 68, , 24, 12, 9
2014/9/3, 108, 86, , 29, 12, 11
2014/9/4, 119, 90, , 31, 12, 13
2014/9/5, 118, 83, , 24, 10, 10
2014/9/6, 128, 79, , 22, 7, 12
2014/9/7, 226, 74, , 19, 6, 12
2014/9/8, 161, 87, , 18, 6, 12
2014/9/9, 181, 64, , 22, 7, 6
2014/9/10, 157, 73, , 18, 5, 5
2014/9/11, 150, 32, , 15, 6, 9
2014/9/12, 58, 35, , 18, 7, 12
2014/9/13, 62, 34, , 20, 5, 14
2014/9/14, 62, 37, , 17, 7, 18
2014/9/15, 73, 36, , 17, 8, 16
2014/9/16, 68, 40, , 13, 8, 17
2014/9/17, 61, 59, , 13, 9, 18
2014/9/18, 103, 79, , 16, 10, 21
2014/9/19, 140, 106, , 21, 9, 23
2014/9/20, 156, 95, , 18, 11, 19
2014/9/21, 152, 82, , 16, 9, 14
2014/9/22, 121, 60, , 16, 9, 13
2014/9/23, 86, 69, , 20, 13, 17
2014/9/24, 95, 95, , 20, 11, 16
2014/9/25, 143, 124, , 20, 12, 18
2014/9/26, 174, 116, , 21, 11, 18
2014/9/27, 173, 32, , 16, 8, 13
2014/9/28, 87, 49, , 17, 9, 15
2014/9/29, 82, 65, , 15, 9, 14
2014/9/30, 99, 70, , 16, 9, 15
2014/4/1, 155, 116, , 25, 29, 14
2014/4/2, 163, 106, , 17, 32, 16
2014/4/3, 167, 107, , 16, 28, 19
2014/4/4, 163, 104, , 17, 6, 16
2014/4/5, 145, 128, , 16, 8, 15
2014/4/6, 151, 108, , 16, 3, 17
2014/4/7, 143, 126, , 18, 3, 16
2014/4/8, 152, 122, , 17, 2, 17
2014/4/9, 180, 137, , 19, 8, 19
2014/4/10, 173, 65, , 14, 8, 18
2014/4/11, 152, 58, , 15, 6, 19
2014/4/12, 134, 91, , 18, 6, 23
2014/4/13, 164, 102, , 16, 6, 20
2014/4/14, 161, 68, , 13, 4, 16
2014/4/15, 148, 66, , 14, 4, 19
2014/4/16, 139, 100, , 19, 11, 23
2014/4/17, 162, 109, , 17, 6, 20
2014/4/18, 159, 62, , 15, 5, 21
2014/4/19, 106, 85, , 16, 6, 19
2014/4/20, 140, 77, , 17, 6, 19
2014/4/21, 120, 91, , 16, 7, 20
2014/4/22, 138, 110, , 16, 7, 19
2014/4/23, 158, 126, , 15, 7, 16
2014/4/24, 166, 146, , 12, 5, 14
2014/4/25, 193, 142, , 13, 5, 15
2014/4/26, 180, 304, , 17, 7, 16
2014/4/27, 188, 287, , 20, 8, 24
2014/4/28, 194, 192, , 23, 8, 33
2014/4/29, 178, 201, , 23, 9, 24
2014/4/30, 173, 221, , 20, 6, 14
2014/5/1, 164, 130, , 17, 6, 14
2014/5/2, 145, 138, , 21, 9, 14
2014/5/3, 152, 139, , 17, 6, 14
2014/5/4, 140, 121, , 22, 10, 17
2014/5/5, 145, 135, , 22, 8, 16
2014/5/6, 157, 127, , 19, 8, 14
2014/5/7, 165, 128, , 15, 9, 14
2014/5/8, 144, 138, , 11, 7, 15
2014/5/9, 159, 65, , 10, 5, 17
2014/5/10, 121, 65, , 10, 5, 18
2014/5/11, 86, 86, , 16, 8, 17
2014/5/12, 118, 88, , 15, 7, 13
2014/5/13, 132, 67, , 11, 6, 10
2014/5/14, 99, 76, , 13, 6, 10
2014/5/15, 107, 103, , 17, 11, 13
2014/5/16, 140, 81, , 15, 8, 17
2014/5/17, 156, 100, , 15, 13, 16
2014/5/18, 146, 98, , 10, 7, 15
2014/5/19, 152, 104, , 15, 6, 14
2014/5/20, 154, 100, , 15, 8, 17
2014/5/21, 141, 76, , 12, 6, 17
2014/5/22, 151, 54, , 12, 4, 20
2014/5/23, 120, 55, , 11, 4, 21
2014/5/24, 118, 234, , 12, 6, 19
2014/5/25, 224, 135, , 15, 5, 22
2014/5/26, 171, 97, , 12, 7, 22
2014/5/27, 159, 109, , 14, 9, 21
2014/5/28, 170, 101, , 16, 8, 17
2014/5/29, 164, 117, , 18, 9, 20
2014/5/30, 155, 114, , 10, 7, 19
2014/5/31, 171, 70, , 7, 7, 15
2014/6/1, 121, 96, , 9, 7, 20
2014/6/2, 161, 88, , 7, 9, 19
2014/6/3, 152, 59, , 9, 3, 19
2014/6/4, 124, 88, , 12, 6, 22
2014/6/5, 164, 74, , 8, 5, 20
2014/6/6, 130, 64, , 10, 7, 18
2014/6/7, 100, 74, , 13, 7, 22
2014/6/8, 131, 83, , 14, 11, 21
2014/6/9, 141, 101, , 16, 7, 15
2014/6/10, 141, 81, , 16, 7, 13
2014/6/11, 146, 135, , 12, 11, 17
2014/6/12, 192, 64, , 7, 5, 14
2014/6/13, 135, 85, , 9, 5, 17
2014/6/14, 160, 85, , 12, 5, 19
2014/6/15, 144, 72, , 13, 5, 21
2014/6/16, 171, 65, , 10, 4, 18
2014/6/17, 87, 79, , 8, 5, 16
2014/6/18, 131, 62, , 8, 5, 14
2014/6/19, 115, 58, , 10, 5, 20
2014/6/20, 122, 74, , 12, 6, 18
2014/6/21, 126, 75, , 12, 7, 20
2014/6/22, 148, 74, , 10, 7, 26
2014/6/23, 142, 61, , 8, 6, 21
2014/6/24, 120, 55, , 12, 16, 19
2014/6/25, 129, 75, , 20, 8, 20
2014/6/26, 161, 81, , 25, 11, 24
2014/6/27, 143, 100, , 36, 16, 17
2014/6/28, 171, 62, , 38, 16, 16
2014/6/29, 167, 106, , 42, 16, 19
2014/6/30, 202, 129, , 54, 13, 20
2014/1/2, 214, 167, , 28, 22, 38
2014/1/3, 222, 239, , 35, 15, 23
2014/1/4, 228, 124, , 27, 15, 30
2014/1/5, 172, 204, , 27, 20, 28
2014/1/6, 226, 210, , 26, 27, 29
2014/1/7, 221, 115, , 19, 9, 22
2014/1/8, 154, 92, , 14, 8, 19
2014/1/9, 134, 118, , 19, 18, 24
2014/1/10, 165, 188, , 27, 35, 31
2014/1/11, 200, 180, , 19, 22, 27
2014/1/12, 212, 100, , 15, 20, 18
2014/1/13, 129, 135, , 26, 37, 22
2014/1/14, 180, 204, , 53, 35, 29
2014/1/15, 230, 322, , 55, 34, 30
2014/1/16, 333, 367, , 63, 32, 37
2014/1/17, 352, 205, , 51, 29, 33
2014/1/18, 277, 127, , 39, 23, 26
2014/1/19, 177, 115, , 35, 19, 24
2014/1/20, 152, 125, , 41, 12, 26
2014/1/21, 168, 116, , 46, 15, 22
2014/1/22, 177, 162, , 52, 23, 32
2014/1/23, 245, 266, , 63, 26, 31
2014/1/24, 343, 214, , 50, 27, 22
2014/1/25, 265, 134, , 41, 26, 22
2014/1/26, 188, 193, , 35, 27, 20
2014/1/27, 241, 217, , 41, 28, 25
2014/1/28, 300, 232, , 45, 27, 29
2014/1/29, 308, 304, , 49, 24, 37
2014/1/30, 336, 391, , 46, 24, 37
2014/1/31, 398, 741, , 45, 32, 49
2014/2/1, 592, 468, , 25, 30, 40
2014/2/2, 446, 545, , 47, 29, 53
2014/2/3, 479, 366, , 30, 27, 30
2014/2/4, 311, 172, , 19, 27, 17
2014/2/5, 173, 79, , 17, 19, 16
2014/2/6, 157, 84, , 18, 21, 18
2014/2/7, 179, 117, , 29, 24, 24
2014/2/8, 215, 169, , 23, 22, 27
2014/2/9, 275, 87, , 20, 20, 21
2014/2/10, 159, 96, , 18, 31, 20
2014/2/11, 178, 129, , 14, 53, 20
2014/2/12, 200, 152, , 15, 57, 23
2014/2/13, 256, 127, , 13, 57, 23
2014/2/14, 218, 168, , 17, 55, 27
2014/2/15, 268, 262, , 17, 53, 35
2014/2/16, 371, 204, , 14, 54, 31
2014/2/17, 340, 124, , 10, 50, 29
2014/2/18, 221, 123, , 11, 37, 30
2014/2/19, 220, 119, , 18, 28, 28
2014/2/20, 210, 151, , 20, 25, 18
2014/2/21, 228, 161, , 22, 27, 19
2014/2/22, 255, 245, , 22, 23, 23
2014/2/23, 333, 262, , 22, 20, 22
2014/2/24, 335, 266, , 20, 20, 19
2014/2/25, 333, 294, , 20, 17, 23
2014/2/26, 356, 196, , 17, 29, 22
2014/2/27, 274, 166, , 20, 35, 19
2014/2/28, 166, 101, , 17, 31, 15
2014/3/1, 168, 163, , 24, 22, 24
2014/3/2, 187, 143, , 23, 36, 21
2014/3/3, 213, 195, , 27, 30, 24
2014/3/4, 273, 124, , 24, 27, 20
2014/3/5, 214, 132, , 23, 22, 19
2014/3/6, 250, 114, , 26, 21, 23
2014/3/7, 212, 110, , 24, 22, 19
2014/3/8, 195, 111, , 27, 11, 22
2014/3/9, 190, 147, , 31, 21, 28
2014/3/10, 184, 200, , 19, 19, 25
2014/3/11, 211, 120, , 19, 20, 21
2014/3/12, 172, 143, , 11, 14, 16
2014/3/13, 107, 93, , 21, 24, 17
2014/3/14, 111, 213, , 23, 19, 23
