date, pm25, pm10, o3, no2, so2, co
2018/1/20, 36, 20, 22, 33, 1, 4
2018/1/21, 55, 17, 26, 26, , 3
2018/1/22, 38, 22, 22, 23, 1, 3
2018/1/23, 58, 19, 22, 24, , 3
2018/1/24, 55, 8, 27, 14, , 2
2018/1/25, 29, 21, 27, 27, , 3
2018/1/26, 55, 36, 5, 32, 1, 4
2018/1/27, 84, 21, 20, 24, 1, 3
2018/1/28, 66, 17, 23, 13, 1, 2
2018/1/29, 49, 18, 27, 14, 1, 2
2018/1/30, 47, 24, 22, 27, 1, 3
2018/1/31, 52, 16, 27, 22, , 2
2018/2/1, 48, 16, 25, 21, , 3
2018/2/2, 41, 19, 22, 24, , 3
2018/2/3, 39, 16, 17, 28, 1, 4
2018/2/4, 44, 14, 21, 14, , 3
2018/2/5, 45, 20, 19, 18, , 3
2018/2/6, 69, 23, 20, 24, , 3
2018/2/7, 69, 30, 21, 38, 1, 4
2018/2/8, 76, 39, 11, 37, 1, 5
2018/2/9, 97, 35, 15, 28, 1, 4
2018/2/10, 101, 32, 23, 23, 1, 4
2018/2/11, 88, 13, 29, 13, , 3
2018/2/12, 35, 18, 27, 23, , 3
2018/2/13, 38, 22, 23, 27, 1, 3
2018/2/14, 58, 30, 21, 24, , 3
2018/2/15, 64, 20, 21, 26, , 3
2018/2/16, 57, 25, 25, 32, , 3
2018/2/17, 51, 44, 15, 35, 1, 6
2018/2/18, 90, 50, 14, 30, 2, 5
2018/2/19, 125, 47, 10, 32, 1, 5
2018/2/20, 118, 57, 9, 33, 1, 5
2018/2/21, 143, 56, 23, 31, 1, 5
2018/2/22, 145, 33, 23, 23, , 3
2018/2/23, 94, 31, 24, 21, , 3
2018/2/24, 88, 22, 26, 14, , 3
2018/2/25, 71, 12, 28, 11, , 2
2018/2/26, 63, 17, 27, 20, , 2
2018/2/27, 59, 16, 28, 24, , 3
2018/2/28, 73, 36, 25, 17, , 3
2018/3/1, 87, 58, 27, 14, , 3
2018/3/2, 84, 52, 29, 15, 1, 4
2018/3/3, 117, 60, 21, 20, 1, 5
2018/3/4, 154, 55, 21, 23, 1, 6
2018/3/5, 138, 25, 25, 30, 1, 5
2018/3/6, 70, 31, 21, 37, 1, 6
2018/3/7, 76, 37, 18, 36, 1, 6
2018/3/8, 92, 21, 27, 23, , 4
2018/3/9, 58, 27, 24, 32, , 4
2018/3/10, 56, 22, 18, 23, 1, 4
2018/3/11, 65, 22, 17, 22, , 4
2018/3/12, 67, 23, 24, 28, , 5
2018/3/13, 52, 18, 23, 25, , 4
2018/3/14, 47, 22, 25, 27, , 5
2018/3/15, 64, 25, 18, 21, , 4
2018/3/16, 68, 28, 18, 16, , 4
2018/3/17, 88, 24, 29, 8, , 2
2018/3/18, 51, 27, 31, 8, , 3
2018/3/19, 57, 24, 31, 20, , 3
2018/3/20, 60, 28, 32, 26, , 3
2018/3/21, 53, 30, 30, 32, , 3
2018/3/22, 59, 27, 26, 22, , 3
2018/3/23, 64, 30, 27, 28, , 4
2018/3/24, 70, 31, 24, 25, , 4
2018/3/25, 127, 30, 24, 32, 1, 4
2018/3/26, 73, 27, 25, 28, , 4
2018/3/27, 70, 22, 23, 27, , 3
2018/3/28, 62, 20, 32, 28, , 3
2018/3/29, 54, 19, 32, 25, , 4
2018/3/30, 54, 22, 31, 30, , 4
2018/3/31, 65, 31, 29, 21, , 3
2017/4/1, 60, 26, 32, 26, 1, 3
2017/4/2, 67, 24, 33, 26, , 3
2017/4/3, 64, 40, 25, 35, 1, 4
2017/4/4, 87, 35, 33, 21, , 2
2017/4/5, 74, 34, 32, 20, , 2
2017/4/6, 61, 31, 205, 24, 1, 2
2017/4/7, 60, 24, 31, 28, 1, 2
2017/4/8, 59, 41, 43, 34, 2, 4
2017/4/9, 106, 32, 32, 19, , 2
2017/4/10, 62, 21, 34, 24, , 2
2017/4/11, 51, 27, 26, 21, , 2
2017/4/12, 59, 23, 32, 18, , 2
2017/4/13, 49, 21, 34, 34, , 3
2017/4/14, 53, 22, 33, 19, , 2
2017/4/15, 48, 20, 33, 24, , 2
2017/4/16, 46, 18, 36, 18, , 2
2017/4/17, 42, 19, 34, 25, , 2
2017/4/18, 48, 20, 37, 33, , 3
2017/4/19, 55, 29, 35, 40, 1, 3
2017/4/20, 74, 30, 29, 26, , 3
2017/4/21, 72, 24, 34, 13, , 2
2017/4/22, 51, 18, 33, 17, , 2
2017/4/23, 44, 21, 23, 26, 1, 2
2017/4/24, 57, 16, 31, 17, , 2
2017/4/25, 34, 21, 27, 30, , 3
2017/4/26, 46, 20, 34, 26, , 2
2017/4/27, 46, 15, 30, 24, , 2
2017/4/28, 42, 17, 33, 27, , 3
2017/4/29, 50, 22, 42, 19, 1, 2
2017/4/30, 61, 21, 36, 28, , 3
2017/5/1, 54, 33, 28, 28, , 3
2017/5/2, 83, 22, 27, 23, , 3
2017/5/3, 64, 22, 26, 22, , 2
2017/5/4, 61, 17, 33, 21, , 2
2017/5/5, 50, 26, 29, 16, , 3
2017/5/6, 78, 25, 35, 14, , 2
2017/5/7, 71, 23, 35, 18, , 2
2017/5/8, 52, 27, 32, 24, , 2
2017/5/9, 57, 23, 26, 31, , 3
2017/5/10, 57, 28, 38, 31, 1, 3
2017/5/11, 71, 21, 31, 27, 1, 4
2017/5/12, 62, 21, 29, 26, 1, 3
2017/5/13, 69, 26, 34, 24, 1, 2
2017/5/14, 71, 24, 29, 30, 1, 3
2017/5/15, 62, 21, 38, 31, 2, 3
2017/5/16, 63, 24, 60, 36, , 4
2017/5/17, 60, 24, 31, 26, 1, 3
2017/5/18, 67, 15, 32, 23, , 2
2017/5/19, 52, 20, 34, 28, 1, 3
2017/5/20, 60, 20, 36, 25, 2, 3
2017/5/21, 61, 25, 48, 30, 1, 3
2017/5/22, 65, 33, 26, 31, 2, 3
2017/5/23, 71, 28, 29, 24, 3, 3
2017/5/24, 60, 19, 32, 20, , 2
2017/5/25, 59, 16, 36, 22, , 3
2017/5/26, 49, 20, 60, 24, 1, 3
2017/5/27, 61, 16, 36, 22, 1, 2
2017/5/28, 52, 27, 37, 20, 1, 3
2017/5/29, 81, 27, 33, 22, , 2
2017/5/30, 76, 22, 29, 20, 1, 2
2017/5/31, 55, 23, 36, 29, 1, 3
2017/6/1, 56, 34, 52, 33, 1, 3
2017/6/2, 67, 27, 39, 27, 1, 3
2017/6/3, 71, 18, 32, 18, , 2
2017/6/4, 55, 18, 34, 18, 1, 2
2017/6/5, 51, 17, 28, 16, , 2
2017/6/6, 42, 21, 29, 14, , 2
2017/6/7, 53, 22, 29, 20, , 2
2017/6/8, 56, 21, 30, 26, , 3
2017/6/9, 53, 29, 39, 23, 1, 3
2017/6/10, 65, 19, 45, 24, 1, 2
2017/6/11, 57, 20, 29, 16, , 2
2017/6/12, 51, 18, 29, 17, , 2
2017/6/13, 52, 19, 37, 26, 1, 3
2017/6/14, 55, 25, 51, 31, 1, 3
2017/6/15, 64, 27, 26, 16, , 2
2017/6/16, 51, 21, 26, 19, 2, 3
2017/6/17, 55, 24, 33, 23, 1, 3
2017/6/18, 69, 21, 21, 26, 1, 3
2017/6/19, 62, , , , , 
2017/1/3, 52, 19, 22, 21, , 2
2017/1/4, 43, 31, 27, 14, , 2
2017/1/5, 57, 24, 23, 30, , 3
2017/1/6, 49, 32, 13, 28, 2, 4
2017/1/7, 81, 35, 10, 26, 2, 4
2017/1/8, 95, 22, 20, 34, , 4
2017/1/9, 52, 31, 6, 29, 1, 5
2017/1/10, 84, 24, 16, 33, , 4
2017/1/11, 50, 30, 25, 18, 1, 2
2017/1/12, 57, 25, 25, 22, , 2
2017/1/13, 46, 21, 28, 18, , 2
2017/1/14, 48, 22, 29, 18, , 2
2017/1/15, 43, 24, 20, 37, , 5
2017/1/16, 52, 26, 16, 37, , 4
2017/1/17, 64, 41, 14, 36, , 6
2017/1/18, 104, 47, 1, 40, , 7
2017/1/19, 124, 51, 5, 42, 1, 7
2017/1/20, 119, 39, 7, 41, 1, 5
2017/1/21, 92, 28, 12, 25, , 4
2017/1/22, 80, 53, 2, 43, 1, 8
2017/1/23, 137, 59, 1, 43, 1, 9
2017/1/24, 151, 36, 6, 41, 1, 7
2017/1/25, 87, 51, 10, 30, 1, 5
2017/1/26, 129, 46, 8, 32, 1, 5
2017/1/27, 113, 44, 6, 36, 1, 5
2017/1/28, 103, 28, 14, 32, 1, 4
2017/1/29, 73, 26, 14, 24, 1, 3
2017/1/30, 74, 18, 21, 26, , 3
2017/1/31, 54, 27, 17, 30, , 4
2017/2/1, 70, 29, 8, 26, 1, 4
2017/2/2, 79, 26, 7, 24, , 4
2017/2/3, 71, 25, 16, 31, 1, 4
2017/2/4, 59, 21, 18, 27, , 4
2017/2/5, 52, 28, 14, 30, , 4
2017/2/6, 78, 35, 8, 28, , 5
2017/2/7, 90, 37, 5, 21, , 5
2017/2/8, 100, 43, 10, 18, , 3
2017/2/9, 114, 48, 13, 19, , 3
2017/2/10, 128, 57, 8, 20, , 4
2017/2/11, 152, 69, 10, 19, 1, 5
2017/2/12, 164, 59, 17, 14, 1, 5
2017/2/13, 154, 57, 17, 25, 1, 5
2017/2/14, 153, 55, 19, 33, 2, 6
2017/2/15, 143, 51, 6, 41, 3, 7
2017/2/16, 115, 27, 19, 30, 1, 3
2017/2/17, 66, 28, 18, 21, , 3
2017/2/18, 59, 31, 16, 30, 1, 4
2017/2/19, 91, 35, 19, 25, 1, 3
2017/2/20, 95, 19, 13, 22, , 3
2017/2/21, 60, 24, 24, 23, 2, 3
2017/2/22, 52, 17, 27, 20, , 2
2017/2/23, 46, 15, 30, 14, , 2
2017/2/24, 62, 24, 32, 23, , 3
2017/2/25, 45, 21, 27, 27, 1, 3
2017/2/26, 62, 21, 26, 17, , 3
2017/2/27, 59, 13, 30, 22, , 3
2017/2/28, 37, 14, 34, 23, , 3
2017/3/1, 37, 20, 25, 28, , 3
2017/3/2, 51, 21, 30, 22, , 2
2017/3/3, 50, 31, 17, 34, 1, 4
2017/3/4, 63, 19, 23, 29, 1, 3
2017/3/5, 53, 19, 30, 19, 1, 3
2017/3/6, 48, 34, 24, 34, 1, 4
2017/3/7, 68, 31, 19, 26, 1, 3
2017/3/8, 78, 23, 20, 28, 1, 4
2017/3/9, 61, 28, 28, 25, 1, 3
2017/3/10, 56, 30, 27, 40, 1, 4
2017/3/11, 61, 38, 15, 35, 2, 5
2017/3/12, 86, 27, 21, 27, 1, 4
2017/3/13, 69, 37, 18, 30, , 4
2017/3/14, 79, 31, 76, 30, , 3
2017/3/15, 76, 34, 26, 30, , 3
2017/3/16, 67, 48, 25, 42, 3, 4
2017/3/17, 98, 24, 27, 21, , 2
2017/3/18, 56, 18, 28, 20, , 3
2017/3/19, 44, 22, 28, 15, 1, 2
2017/3/20, 57, 22, 28, 20, , 2
2017/3/21, 48, 20, 31, 22, 1, 2
2017/3/22, 46, 28, 27, 32, 1, 3
2017/3/23, 62, 29, 24, 25, , 3
2017/3/24, 74, 29, 28, 20, 1, 3
2017/3/25, 78, 20, 32, 22, , 2
2017/3/26, 62, 35, 24, 31, 1, 4
2017/3/27, 89, 43, 33, 48, 1, 7
2017/3/28, 96, 24, 33, 23, , 3
2017/3/29, 58, 26, 34, 33, 2, 4
2017/3/30, 63, 25, 30, 29, 1, 3
2017/3/31, 56, 24, 32, 34, , 3
2016/10/1, 60, 16, 25, 17, , 2
2016/10/2, 47, 21, 23, 27, , 2
2016/10/3, 45, 16, 18, 20, , 2
2016/10/4, 52, 19, 21, 20, , 2
2016/10/5, 44, 17, 18, 23, , 2
2016/10/6, 42, 21, 15, 22, , 2
2016/10/7, 38, 18, 22, 21, , 2
2016/10/8, 53, 20, 19, 23, , 3
2016/10/9, 52, 24, 20, 31, , 4
2016/10/10, 56, 25, 11, 28, , 4
2016/10/11, 58, 20, 11, 15, , 2
2016/10/12, 60, 26, 10, 14, , 3
2016/10/13, 61, 28, 8, 17, , 3
2016/10/14, 77, 36, 11, 20, , 4
2016/10/15, 87, 25, 19, 20, , 3
2016/10/16, 69, 27, 14, 30, , 4
2016/10/17, 69, 24, 20, 26, , 3
2016/10/18, 56, 20, 22, 23, , 2
2016/10/19, 62, 26, 14, 19, 1, 3
2016/10/20, 46, 31, 14, 25, , 4
2016/10/21, 71, 27, 13, 20, , 4
2016/10/22, 72, 35, 15, 34, , 7
2016/10/23, 94, 33, 5, 17, , 4
2016/10/24, 89, 41, 9, 25, , 4
2016/10/25, 96, 50, 5, 28, , 5
2016/10/26, 120, 37, 9, 29, , 4
2016/10/27, 89, 24, 17, 22, , 2
2016/10/28, 53, 37, 19, 33, , 5
2016/10/29, 64, 41, 6, 36, , 8
2016/10/31, 92, 49, 8, 35, , 8
2016/11/1, 103, 34, 16, 33, , 5
2016/11/2, 78, 25, 17, 24, , 3
2016/11/3, 43, 28, 4, 40, , 6
2016/11/4, 57, 33, 7, 26, 1, 3
2016/11/5, 74, 21, 21, 25, , 3
2016/11/6, 59, 19, 19, 28, , 3
2016/11/7, 40, 19, 11, 24, , 3
2016/11/8, 50, 31, 5, 33, , 5
2016/11/9, 72, 26, 6, 27, , 4
2016/11/10, 71, 21, , 24, , 4
2016/11/11, 81, 40, 9, 28, , 5
2016/11/12, 106, 45, 6, 23, , 4
2016/11/13, 121, 35, 3, 21, , 4
2016/11/14, 99, 39, , 24, 1, 5
2016/11/15, 160, 19, 4, 20, , 3
2016/11/16, 64, 17, 21, 24, , 2
2016/11/17, 48, 18, 25, 29, , 2
2016/11/18, 46, 14, 22, 26, , 2
2016/11/19, 41, 15, 15, 23, , 2
2016/11/20, 52, 14, 20, 14, , 1
2016/11/21, 43, 16, 20, 22, , 2
2016/11/22, 48, 17, 22, 23, , 3
2016/11/23, 47, 34, 6, 30, , 5
2016/11/24, 86, 15, 18, 20, , 2
2016/11/25, 46, 17, 14, 22, , 2
2016/11/26, 60, 35, 2, 30, , 6
2016/11/27, 91, 31, 19, 28, , 3
2016/11/28, 62, 23, 18, 30, , 3
2016/11/29, 55, 38, 8, 40, 1, 6
2016/11/30, 91, 29, 13, 39, 1, 4
2016/12/1, 74, 30, 14, 24, , 2
2016/12/2, 65, 29, 22, 34, , 3
2016/12/3, 57, 43, 13, 44, , 7
2016/12/4, 79, 31, 10, 29, , 5
2016/12/5, 84, 43, 2, 40, 1, 8
2016/12/6, 103, 57, , 40, 2, 9
2016/12/7, 141, 37, 1, 32, 2, 5
2016/12/8, 102, 31, 5, 31, 2, 4
2016/12/9, 91, 48, 9, 23, 1, 3
2016/12/10, 104, 40, 2, 28, , 4
2016/12/11, 105, 23, 24, 15, , 1
2016/12/12, 53, 33, 9, 34, , 5
2016/12/13, 80, 38, 8, 25, 1, 4
2016/12/14, 104, 45, , 25, 1, 5
2016/12/15, 110, 34, 1, 25, , 4
2016/12/16, 94, 36, 3, 27, , 4
2016/12/17, 96, 39, 9, 27, , 4
2016/12/18, 100, 31, 10, 27, , 4
2016/12/19, 76, 42, 8, 28, , 5
2016/12/20, 104, 36, 1, 28, , 5
2016/12/21, 94, 32, 5, 24, , 3
2016/12/22, 90, 30, 4, 28, 2, 4
2016/12/23, 84, 30, 17, 27, 1, 3
2016/12/24, 79, 28, 26, 15, , 2
2016/12/25, 57, 25, 27, 10, , 1
2016/12/26, 50, 23, 28, 8, , 1
2016/12/27, 51, 35, 25, 21, , 2
2016/12/28, 58, 27, 8, 33, , 5
2016/12/29, 68, 38, 2, 32, , 4
2016/12/30, 101, 41, , 34, , 5
2016/12/31, 113, 48, , 27, 1, 4
2017/1/1, 126, 77, 5, 25, 1, 4
2017/1/2, 155, 27, 22, 28, , 3
2016/7/1, 46, 21, 27, 21, , 1
2016/7/2, 47, 19, 24, 20, , 2
2016/7/3, 49, 27, 28, 26, 1, 3
2016/7/4, 61, 22, 27, 18, , 2
2016/7/5, 54, 18, 25, 18, 1, 2
2016/7/6, 50, 21, 36, 30, 1, 3
2016/7/7, 59, 23, 21, 28, , 2
2016/7/8, 59, 24, 24, 25, 1, 2
2016/7/9, 58, 14, 27, 20, 1, 2
2016/7/10, 46, 22, 25, 15, , 2
2016/7/11, 49, 18, 24, 18, , 2
2016/7/12, 50, 20, 24, 22, 1, 2
2016/7/13, 51, 22, 23, 16, , 2
2016/7/14, 45, 19, 29, 21, , 2
2016/7/15, 53, 17, 19, 18, , 2
2016/7/16, 53, 15, 23, 15, , 2
2016/7/17, 48, 23, 35, 22, 2, 3
2016/7/18, 67, 36, 66, 36, 1, 4
2016/7/19, 72, 30, 62, 30, 1, 3
2016/7/20, 66, 38, 40, 25, , 2
2016/7/21, 80, 38, 41, 29, , 3
2016/7/22, 90, 25, 35, 17, , 3
2016/7/23, 74, 31, 35, 19, , 2
2016/7/24, 82, 17, 25, 19, , 2
2016/7/25, 52, 24, 29, 22, 1, 3
2016/7/26, 58, 20, 22, 20, 1, 3
2016/7/27, 54, 22, 21, 21, , 3
2016/7/28, 62, 18, 23, 21, , 2
2016/7/29, 50, 17, 26, 20, , 2
2016/7/30, 39, 14, 24, 16, 1, 2
2016/7/31, 44, 17, 27, 21, , 2
2016/8/1, 48, 23, 19, 21, , 3
2016/8/2, 49, 12, 17, 14, , 2
2016/8/3, 30, 22, 26, 16, , 2
2016/8/4, 49, 20, 26, 18, 1, 3
2016/8/5, 48, 22, 27, 19, 1, 3
2016/8/6, 57, 21, 17, 23, 1, 2
2016/8/7, 57, 23, 25, 14, , 2
2016/8/8, 51, 23, 21, 19, , 2
2016/8/9, 52, 19, 19, 16, , 2
2016/8/10, 45, 17, 14, 21, , 2
2016/8/11, 41, 20, 16, 16, , 2
2016/8/12, 48, 22, 22, 19, , 2
2016/8/13, 48, 17, 21, 18, , 3
2016/8/14, 44, 16, 25, 20, , 3
2016/8/15, 42, 14, 27, 18, , 2
2016/8/16, 42, 20, 32, 20, , 2
2016/8/17, 49, 22, 35, 25, 1, 3
2016/8/18, 59, 36, 35, 29, 1, 4
2016/8/19, 92, 22, 27, 17, , 2
2016/8/20, 57, 18, 24, 14, , 2
2016/8/21, 40, 27, 24, 19, , 2
2016/8/22, 53, 27, 32, 31, 1, 4
2016/8/23, 64, 34, 60, 38, 1, 5
2016/8/24, 83, 40, 66, 51, , 6
2016/8/25, 86, 41, 34, 31, , 4
2016/8/26, 91, 20, 35, 17, , 3
2016/8/27, 61, 34, 28, 24, , 3
2016/8/28, 83, 20, 28, 18, , 2
2016/8/29, 45, 25, 28, 33, 1, 4
2016/8/30, 61, 36, 40, 36, 1, 4
2016/8/31, 81, 35, 24, 23, 2, 3
2016/9/1, 70, 27, 21, 28, , 3
2016/9/2, 62, 19, 21, 24, 1, 2
2016/9/3, 47, 16, 24, 14, , 2
2016/9/4, 36, 21, 25, 20, 1, 3
2016/9/5, 44, 24, 13, 26, 2, 5
2016/9/6, 65, 35, 43, 37, 1, 6
2016/9/7, 83, 32, 41, 40, 1, 4
2016/9/8, 77, 30, 18, 32, 1, 4
2016/9/9, 58, 29, 34, 33, 1, 3
2016/9/10, 61, 18, 18, 21, , 3
2016/9/11, 43, 38, 33, 32, 1, 5
2016/9/12, 87, 41, 58, 48, 1, 5
2016/9/13, 94, 48, 51, 48, 1, 5
2016/9/14, 96, 51, 46, 40, 1, 4
2016/9/15, 110, 25, 26, 23, , 3
2016/9/16, 64, 26, 21, 23, , 3
2016/9/17, 71, 21, 27, 18, , 2
2016/9/18, 53, 24, 21, 29, 1, 4
2016/9/19, 52, 29, 30, 34, , 4
2016/9/20, 55, 37, 30, 29, 1, 3
2016/9/21, 67, 42, 21, 40, 1, 5
2016/9/22, 90, 30, 28, 32, , 3
2016/9/23, 73, 25, 37, 36, 1, 4
2016/9/24, 65, 24, 30, 27, 1, 3
2016/9/25, 66, 28, 18, 32, 1, 5
2016/9/26, 56, 35, 17, 35, 2, 5
2016/9/27, 66, 29, 24, 19, , 2
2016/9/28, 60, 28, 19, 21, 1, 3
2016/9/29, 62, 21, 22, 32, , 3
2016/9/30, 51, 23, 20, 27, 1, 3
2016/4/1, 59, 38, 24, 33, 1, 4
2016/4/2, 92, 33, 28, 23, 1, 4
2016/4/3, 84, 25, 26, 31, , 3
2016/4/4, 72, 26, 29, 36, , 3
2016/4/5, 67, 28, 32, 26, , 2
2016/4/6, 62, 19, 26, 22, , 2
2016/4/7, 48, 21, 29, 30, , 3
2016/4/8, 54, 32, 33, 30, 1, 3
2016/4/9, 86, 19, 33, 23, , 2
2016/4/10, 59, 33, 32, 23, , 3
2016/4/11, 81, 20, 31, 28, 1, 2
2016/4/12, 60, 29, 24, 35, 3, 3
2016/4/13, 75, 39, 28, 41, 1, 4
2016/4/14, 103, 27, 29, 36, , 3
2016/4/15, 69, 18, 33, 19, , 2
2016/4/16, 42, 14, 32, 19, , 2
2016/4/17, 36, 19, 31, 28, , 2
2016/4/18, 52, 28, 28, 17, , 2
2016/4/19, 54, 32, 32, 30, , 2
2016/4/20, 58, 28, 31, 27, 1, 2
2016/4/21, 59, 24, 29, 30, , 2
2016/4/22, 54, 16, 31, 15, , 2
2016/4/23, 36, 15, 30, 12, , 2
2016/4/24, 34, 19, 29, 27, , 2
2016/4/25, 41, 16, 31, 17, , 2
2016/4/26, 38, 16, 35, 14, , 2
2016/4/27, 39, 19, 30, 35, , 3
2016/4/28, 50, 19, 28, 26, , 2
2016/4/29, 53, 23, 34, 21, , 2
2016/4/30, 45, 21, 36, 22, , 2
2016/5/1, 60, 25, 30, 36, 1, 4
2016/5/2, 64, 22, 31, 16, , 2
2016/5/3, 53, 33, 37, 36, 2, 3
2016/5/4, 73, 24, 43, 26, , 3
2016/5/5, 64, 35, 45, 32, , 3
2016/5/6, 73, 52, 62, 39, 1, 5
2016/5/7, 80, 24, 55, 20, 1, 3
2016/5/8, 63, 34, 49, 26, , 3
2016/5/9, 64, 32, 38, 31, , 3
2016/5/10, 65, 30, 49, 31, , 3
2016/5/11, 78, 32, 53, 25, , 2
2016/5/12, 74, 29, 37, 26, , 2
2016/5/13, 61, 26, 34, 10, , 1
2016/5/14, 45, 16, 34, 11, , 1
2016/5/15, 48, 12, 31, 18, , 2
2016/5/16, 42, 22, 40, 30, , 2
2016/5/17, 62, 25, 29, 35, 1, 3
2016/5/18, 70, 31, 35, 31, , 3
2016/5/19, 91, 21, 29, 24, , 2
2016/5/20, 65, 26, 28, 24, 1, 2
2016/5/21, 70, 18, 20, 23, , 3
2016/5/22, 64, 18, 27, 18, , 2
2016/5/23, 65, 31, 25, 16, , 2
2016/5/24, 56, 21, 23, 23, , 2
2016/5/25, 54, 35, 34, 34, 1, 4
2016/5/26, 89, 35, 37, 28, , 3
2016/5/27, 97, 39, 41, 20, , 3
2016/5/28, 104, 33, 34, 18, , 3
2016/5/29, 93, 30, 29, 17, , 2
2016/5/30, 86, 26, 37, 23, , 3
2016/5/31, 71, 40, 34, 21, , 3
2016/6/1, 104, 38, 31, 18, , 2
2016/6/2, 79, 40, 22, 28, , 4
2016/6/3, 90, 48, 45, 26, , 3
2016/6/4, 119, 24, 32, 13, , 2
2016/6/5, 70, 35, 35, 24, 1, 2
2016/6/6, 72, 30, 34, 26, , 3
2016/6/7, 66, 28, 29, 20, , 2
2016/6/8, 63, 38, 45, 19, , 2
2016/6/9, 67, 33, 36, 25, , 2
2016/6/10, 66, 24, 35, 23, , 2
2016/6/11, 69, 25, 38, 23, , 2
2016/6/12, 66, 18, 30, 21, , 2
2016/6/13, 57, 23, 22, 23, , 2
2016/6/14, 60, 25, 16, 26, , 3
2016/6/15, 61, 26, 22, 27, , 3
2016/6/16, 62, 28, 32, 22, , 2
2016/6/17, 68, 20, 29, 16, , 2
2016/6/18, 50, 26, 34, 13, , 1
2016/6/19, 61, 29, 23, 19, , 2
2016/6/20, 57, 26, 15, 22, , 3
2016/6/21, 67, 20, 27, 25, , 3
2016/6/22, 58, 20, 27, 32, , 3
2016/6/23, 57, 27, 30, 24, , 2
2016/6/24, 80, 25, 28, 22, , 2
2016/6/25, 61, 17, 30, 16, , 2
2016/6/26, 51, 22, 25, 18, , 2
2016/6/27, 53, 27, 29, 29, 1, 3
2016/6/28, 66, 19, 24, 21, , 2
2016/6/29, 53, 16, 21, 23, , 2
2016/6/30, 41, 15, 19, 21, , 2
2016/1/5, 59, 29, 16, 26, , 4
2016/1/6, 66, 66, 1, 21, , 7
2016/1/7, 161, 31, 21, 19, , 4
2016/1/8, 86, 31, 30, 25, 1, 3
2016/1/9, 55, 26, 17, 23, 1, 3
2016/1/10, 68, 14, 28, 18, 1, 2
2016/1/11, 41, 18, 22, 28, , 3
2016/1/12, 54, 31, 20, 23, , 2
2016/1/13, 50, 34, 21, 28, , 3
2016/1/14, 52, 38, 19, 29, 1, 3
2016/1/15, 63, 37, 17, 31, , 3
2016/1/16, 77, 19, 28, 20, , 3
2016/1/17, 47, 26, 26, 25, , 3
2016/1/18, 50, 41, 11, 35, , 4
2016/1/19, 80, 52, 1, 42, 1, 6
2016/1/20, 102, 30, 15, 45, 1, 5
2016/1/21, 60, 40, 1, 41, , 6
2016/1/22, 106, 42, 6, 31, , 4
2016/1/23, 105, 38, 17, 27, , 3
2016/1/24, 67, 26, 15, 20, 1, 3
2016/1/25, 74, 31, 9, 24, 2, 4
2016/1/26, 72, 36, 24, 23, , 2
2016/1/27, 64, 13, 27, 17, , 2
2016/1/28, 54, 22, 27, 25, 1, 2
2016/1/29, 50, 19, 26, 14, , 2
2016/1/30, 60, 15, 28, 14, , 2
2016/1/31, 50, 18, 28, 19, , 2
2016/2/1, 41, 23, 30, 12, , 1
2016/2/2, 63, 31, 30, 10, , 2
2016/2/3, 57, 21, 28, 18, 1, 2
2016/2/4, 48, 20, 22, 29, 1, 3
2016/2/5, 49, 21, 13, 29, , 3
2016/2/6, 62, 17, 23, 19, , 3
2016/2/7, 53, 12, 25, 14, 1, 2
2016/2/8, 39, 24, 28, 15, 1, 2
2016/2/9, 70, 23, 29, 25, , 3
2016/2/10, 53, 48, 26, 24, , 3
2016/2/11, 47, 28, 24, 32, , 4
2016/2/12, 47, 32, 11, 34, , 5
2016/2/13, 86, 32, 10, 22, , 4
2016/2/14, 94, 28, 24, 16, , 3
2016/2/15, 83, 26, 26, 28, 1, 3
2016/2/16, 66, 33, 17, 45, 1, 7
2016/2/17, 68, 38, 9, 32, , 5
2016/2/18, 96, 38, 6, 34, 1, 5
2016/2/19, 111, 30, 20, 38, 1, 5
2016/2/20, 82, 16, 25, 17, , 2
2016/2/21, 46, 18, 28, 12, , 1
2016/2/22, 44, 22, 28, 23, , 2
2016/2/23, 44, 19, 24, 30, , 3
2016/2/24, 46, 19, 22, 40, , 4
2016/2/25, 49, 16, 26, 31, , 4
2016/2/26, 44, 35, 21, 41, 1, 5
2016/2/27, 72, 30, 25, 26, , 4
2016/2/28, 85, 23, 29, 24, , 3
2016/2/29, 64, 22, 28, 34, , 3
2016/3/1, 64, 36, 14, 30, 1, 4
2016/3/2, 97, 18, 28, 26, 1, 3
2016/3/3, 50, 26, 26, 36, 2, 4
2016/3/4, 47, 21, 17, 35, 1, 5
2016/3/5, 61, 30, 20, 49, 1, 6
2016/3/6, 75, 32, 19, 34, 1, 5
2016/3/7, 88, 16, 28, 31, 1, 3
2016/3/8, 43, 20, 27, 36, 1, 4
2016/3/9, 51, 29, 24, 24, , 4
2016/3/10, 77, 44, 21, 32, 2, 4
2016/3/11, 115, 51, 13, 27, , 4
2016/3/12, 137, 42, 20, 26, 1, 4
2016/3/13, 106, 27, 26, 17, , 3
2016/3/14, 79, 35, 24, 24, , 3
2016/3/15, 90, 30, 16, 32, , 3
2016/3/16, 81, 26, 25, 23, , 3
2016/3/17, 77, 37, 27, 30, , 3
2016/3/18, 92, 24, 25, 28, 1, 3
2016/3/19, 56, 25, 31, 20, 2, 3
