date, pm25, pm10, o3, no2, so2, co
2015/12/22, 44, 31, 23, 5, 1, 6
2015/12/23, 53, 26, 20, 8, 2, 6
2015/12/24, 51, 29, 22, 11, 2, 7
2015/12/25, 53, 30, 25, 8, 3, 8
2015/12/26, 56, 22, 41, 5, 2, 9
2015/12/27, 51, 37, 35, 8, 2, 9
2015/12/28, 79, 33, 35, 8, 2, 10
2015/12/29, 54, 34, 39, 6, 2, 7
2015/12/30, 62, 42, 40, 4, 2, 6
2015/12/31, 76, 33, 37, 5, 1, 7
2016/1/1, 80, , , , , 
2015/7/1, 61, 33, 45, 12, 3, 6
2015/7/2, 62, 44, 44, 13, 4, 7
2015/7/3, 74, 44, 43, 13, 3, 7
2015/7/4, 76, 39, 43, 12, 3, 7
2015/7/5, 77, 39, 44, 12, 3, 8
2015/7/6, 72, 39, 51, 12, 5, 9
2015/7/7, 74, 55, 63, 11, 4, 9
2015/7/8, 94, 47, 60, 12, 5, 9
2015/7/9, 98, 41, 42, 12, 3, 10
2015/7/10, 93, 28, 35, 9, 4, 10
2015/7/11, 55, 22, 38, 9, 3, 9
2015/7/12, 46, 35, 37, 15, 4, 10
2015/7/13, 73, 24, 31, 8, 1, 7
2015/7/14, 53, 24, 28, 8, 1, 6
2015/7/15, 44, 34, 26, 13, 1, 6
2015/7/16, 49, 21, 25, 7, 1, 5
2015/7/17, 38, 20, 22, 10, 1, 7
2015/7/18, 35, 19, 20, 4, 1, 6
2015/7/19, 29, 19, 17, 4, 2, 6
2015/7/20, 27, 30, 27, 10, 2, 9
2015/7/21, 49, 30, 24, 9, 2, 7
2015/7/22, 51, 30, 28, 10, 2, 6
2015/7/23, 52, 24, 26, 5, 2, 4
2015/7/24, 43, 25, 34, 6, 2, 5
2015/7/25, 42, 29, 25, 9, 2, 5
2015/7/26, 48, 23, 20, 10, 2, 5
2015/7/27, 36, 19, 21, 8, 1, 6
2015/7/28, 33, 17, 19, 8, 2, 6
2015/7/29, 31, 17, 16, 9, 2, 6
2015/7/30, 31, 17, 15, 9, 2, 6
2015/7/31, 31, 17, 16, 6, 2, 5
2015/8/1, 34, 21, 15, 6, 2, 6
2015/8/2, 45, 22, 12, 6, 5, 5
2015/8/3, 48, 25, 20, 6, 2, 6
2015/8/4, 48, 21, 14, 6, 2, 5
2015/8/5, 40, 20, 16, 6, 2, 6
2015/8/6, 39, 22, 20, 7, 2, 6
2015/8/7, 47, 31, 29, 10, 2, 7
2015/8/8, 60, 21, 25, 7, 3, 7
2015/8/9, 46, 19, 26, 6, 2, 8
2015/8/10, 38, 23, 23, 6, 2, 7
2015/8/11, 42, 26, 23, 8, 2, 8
2015/8/12, 51, 26, 27, 10, 2, 7
2015/8/13, 47, 32, 24, 9, 3, 7
2015/8/14, 54, 27, 26, 6, 2, 6
2015/8/15, 48, 23, 30, 5, 2, 6
2015/8/16, 44, 26, 28, 5, 3, 7
2015/8/17, 53, 26, 28, 4, 3, 7
2015/8/18, 48, 25, 28, 3, 2, 7
2015/8/19, 48, 26, 27, 5, 2, 7
2015/8/20, 55, 30, 39, 8, 3, 8
2015/8/21, 56, 32, 41, 6, 2, 8
2015/8/22, 69, 35, 47, 9, 3, 9
2015/8/23, 69, 32, 42, 10, 3, 8
2015/8/24, 69, 28, 35, 8, 3, 7
2015/8/25, 56, 25, 33, 7, 2, 6
2015/8/26, 54, 20, 30, 7, 1, 5
2015/8/27, 36, 17, 24, 8, 1, 6
2015/8/28, 33, 23, 21, 10, 1, 6
2015/8/29, 43, 27, 22, 10, 1, 6
2015/8/30, 46, 21, 20, 10, 2, 7
2015/8/31, 40, 23, 17, 11, 2, 7
2015/9/1, 48, 19, 19, 8, 1, 6
2015/9/2, 39, 27, 21, 9, 3, 7
2015/9/3, 50, 27, 26, 6, 3, 7
2015/9/4, 52, 29, 23, 6, 2, 6
2015/9/5, 58, 24, 27, 7, 2, 7
2015/9/6, 48, 27, 30, 10, 2, 6
2015/9/7, 41, 22, 36, 8, 2, 5
2015/9/8, 50, 20, 28, 4, 3, 7
2015/9/9, 51, 23, 36, 4, 2, 7
2015/9/10, 54, 33, 51, 9, 3, 8
2015/9/11, 68, 36, 44, 11, 3, 8
2015/9/12, 71, 31, 41, 8, 2, 8
2015/9/13, 66, 15, 41, 3, 2, 7
2015/9/14, 34, 13, 33, 3, 3, 6
2015/9/15, 27, 16, 30, 3, 3, 6
2015/9/16, 33, 20, 26, 2, 2, 6
2015/9/17, 43, 21, 20, 6, 2, 7
2015/9/18, 50, 25, 26, 9, 3, 10
2015/9/19, 59, 27, 23, 8, 3, 8
2015/9/20, 54, 29, 29, 9, 3, 8
2015/9/21, 61, 29, 26, 8, 3, 7
2015/9/22, 62, 25, 15, 8, 1, 7
2015/9/23, 58, 24, 24, 9, 3, 7
2015/9/24, 58, 27, 27, 10, 3, 8
2015/9/25, 59, 26, 24, 11, 3, 8
2015/9/26, 55, 22, 24, 8, 3, 8
2015/9/27, 50, 26, 31, 9, 2, 10
2015/9/28, 57, 30, 39, 9, 2, 10
2015/9/29, 68, 32, 41, 11, 2, 8
2015/9/30, 70, 32, 26, 13, 1, 8
2015/4/1, 60, 26, 18, 5, 1, 5
2015/4/2, 52, 29, 19, 4, 1, 5
2015/4/3, 55, 32, 18, 3, 1, 5
2015/4/4, 53, 26, 23, 3, 2, 5
2015/4/5, 47, 22, 21, 5, 2, 6
2015/4/6, 46, 25, 20, 7, 2, 6
2015/4/7, 49, 30, 42, 6, 1, 8
2015/4/8, 62, 18, 42, 8, 2, 8
2015/4/9, 37, 29, 34, 10, 1, 7
2015/4/10, 53, 21, 46, 10, 2, 9
2015/4/11, 41, 20, 41, 7, 2, 8
2015/4/12, 37, 47, 66, 8, 3, 8
2015/4/13, 102, 68, 102, 13, 4, 8
2015/4/14, 137, 57, 95, 10, 3, 5
2015/4/15, 90, 39, 51, 14, 2, 6
2015/4/16, 62, 42, 37, 11, 2, 6
2015/4/17, 72, 34, 23, 5, 2, 6
2015/4/18, 65, 29, 21, 5, 2, 5
2015/4/19, 59, 35, 22, 8, 2, 6
2015/4/20, 70, 49, 45, 8, 2, 9
2015/4/21, 97, 35, 39, 9, 2, 10
2015/4/22, 69, 25, 34, 9, 2, 7
2015/4/23, 54, 25, 34, 6, 1, 6
2015/4/24, 52, 30, 35, 5, 2, 6
2015/4/25, 60, 36, 44, 6, 2, 7
2015/4/26, 76, 36, 34, 8, 2, 6
2015/4/27, 69, 30, 22, 6, 1, 6
2015/4/28, 55, 26, 18, 7, 2, 6
2015/4/29, 52, 20, 18, 5, 2, 6
2015/4/30, 44, 23, 18, 5, 2, 6
2015/5/1, 42, 28, 23, 5, 2, 6
2015/5/2, 53, 30, 24, 4, 2, 6
2015/5/3, 55, 29, 24, 4, 2, 6
2015/5/4, 55, 29, 27, 4, 2, 6
2015/5/5, 56, 33, 28, 4, 2, 6
2015/5/6, 60, 30, 28, 4, 2, 6
2015/5/7, 59, 29, 23, 4, 2, 6
2015/5/8, 55, 27, 19, 4, 1, 6
2015/5/9, 52, 25, 35, 7, 2, 6
2015/5/10, 59, 25, 21, 4, 2, 6
2015/5/11, 50, 26, 19, 7, 2, 6
2015/5/12, 58, 20, 15, 6, 2, 6
2015/5/13, 38, 22, 18, 4, 2, 6
2015/5/14, 38, 23, 18, 3, 1, 5
2015/5/15, 44, 26, 15, 3, 1, 6
2015/5/16, 43, 29, 16, 4, 1, 6
2015/5/17, 47, 31, 26, 5, 1, 6
2015/5/18, 55, 36, 35, 5, 1, 7
2015/5/19, 63, 36, 38, 9, 2, 7
2015/5/20, 64, 37, 39, 10, 3, 7
2015/5/21, 60, 45, 37, 7, 3, 6
2015/5/22, 53, 33, 37, 7, 2, 6
2015/5/23, 54, 30, 38, 9, 3, 6
2015/5/24, 53, 41, 34, 11, 2, 6
2015/5/25, 68, 32, 37, 5, , 6
2015/5/26, 61, 31, 33, 5, , 6
2015/5/27, 55, 33, 42, 7, 1, 7
2015/5/28, 60, 52, 37, 7, 2, 7
2015/5/29, 66, 37, 32, 6, 2, 7
2015/5/30, 68, 43, 39, 4, 2, 8
2015/5/31, 60, 40, 38, 4, 1, 7
2015/6/1, 59, 32, 30, 3, 1, 5
2015/6/2, 52, 34, 25, 4, 2, 7
2015/6/3, 49, 26, 23, 5, 2, 7
2015/6/4, 45, 23, 17, 6, 2, 8
2015/6/5, 42, 23, 21, 4, 1, 8
2015/6/6, 34, 28, 20, 3, 2, 8
2015/6/7, 54, 22, 18, 3, 2, 8
2015/6/8, 43, 24, 27, 3, 2, 8
2015/6/9, 50, 27, 32, 4, 1, 5
2015/6/10, 56, 33, 26, 3, 2, 4
2015/6/11, 47, 23, 19, 2, 2, 4
2015/6/12, 39, 19, 16, 4, 3, 4
2015/6/13, 34, 23, 15, 6, 3, 5
2015/6/14, 41, 19, 18, 6, 3, 4
2015/6/15, 36, 16, 16, 6, 2, 4
2015/6/16, 26, 16, 16, 6, 2, 4
2015/6/17, 30, 18, 17, 7, 4, 5
2015/6/18, 31, 18, 23, 8, 3, 5
2015/6/19, 34, 18, 23, 8, 3, 5
2015/6/20, 41, 23, 19, 11, 3, 6
2015/6/21, 44, 23, 26, 7, 4, 5
2015/6/22, 35, 40, 26, 2, 3, 4
2015/6/23, 44, 28, 22, 9, 4, 6
2015/6/24, 37, 30, 28, 11, 5, 6
2015/6/25, 51, 29, 29, 10, 3, 5
2015/6/26, 51, 24, 27, 8, 3, 5
2015/6/27, 52, 28, 25, 9, 2, 5
2015/6/28, 51, 29, 29, 13, 2, 5
2015/6/29, 54, 32, 37, 11, 3, 6
2015/6/30, 59, 35, 41, 11, 2, 7
2015/1/2, 106, 65, 54, 8, 1, 6
2015/1/3, 115, 47, 44, 6, , 5
2015/1/4, 77, 41, 37, 11, 1, 5
2015/1/5, 70, 36, 27, 14, 1, 6
2015/1/6, 60, 34, 22, 12, 1, 6
2015/1/7, 56, 39, 38, 10, 1, 6
2015/1/8, 82, 49, 41, 9, 2, 12
2015/1/9, 114, 37, 44, 7, 1, 10
2015/1/10, 81, 50, 48, 6, 2, 9
2015/1/11, 109, 42, 43, 6, 1, 8
2015/1/12, 77, 31, 35, 12, , 8
2015/1/13, 65, 22, 37, 13, , 6
2015/1/14, 42, 29, 42, 12, 1, 5
2015/1/15, 73, 45, 49, 14, 1, 5
2015/1/16, 97, 49, 62, 17, 2, 6
2015/1/17, 97, 53, 70, 14, 2, 6
2015/1/18, 115, 54, 51, 12, 1, 5
2015/1/19, 120, 72, 82, 13, 6, 8
2015/1/20, 158, 72, 67, 22, 3, 8
2015/1/21, 147, 65, 60, 18, 2, 7
2015/1/22, 141, 68, 88, 17, 2, 8
2015/1/23, 147, 72, 79, 12, 2, 8
2015/1/24, 144, 48, 44, 15, 1, 6
2015/1/25, 82, 50, 37, 15, 1, 6
2015/1/26, 87, 46, 29, 13, 1, 6
2015/1/27, 83, 42, 30, 11, , 5
2015/1/28, 74, 37, 36, 7, 1, 5
2015/1/29, 74, 40, 35, 8, 1, 6
2015/1/30, 73, 33, 40, 8, 1, 5
2015/1/31, 63, 43, 47, 8, 1, 6
2015/2/1, 93, 39, 40, 6, 1, 6
2015/2/2, 80, 31, 39, 5, , 5
2015/2/3, 56, 35, 35, 7, 1, 5
2015/2/4, 58, 34, 39, 6, 1, 5
2015/2/5, 63, 55, 53, 8, 1, 8
2015/2/6, 130, 36, 54, 9, 1, 10
2015/2/7, 93, 46, 44, 8, 1, 7
2015/2/8, 103, 60, 46, 8, 1, 8
2015/2/9, 133, 64, 56, 7, 1, 8
2015/2/10, 136, 56, 53, 6, 1, 8
2015/2/11, 123, 51, 50, 7, 1, 7
2015/2/12, 104, 50, 48, 8, , 6
2015/2/13, 101, 54, 63, 6, 1, 8
2015/2/14, 134, 51, 65, 7, 2, 8
2015/2/15, 114, 42, 37, 7, 1, 6
2015/2/16, 86, 41, 26, 8, 1, 6
2015/2/17, 84, 37, 28, 6, 2, 6
2015/2/18, 76, 43, 28, 4, 2, 5
2015/2/19, 93, 63, 38, 3, 4, 7
2015/2/20, 140, 56, 37, 4, 2, 7
2015/2/21, 107, 40, 22, 5, 1, 7
2015/2/22, 83, 32, 19, 10, 2, 8
2015/2/23, 70, 29, 19, 8, 1, 7
2015/2/24, 66, 28, 22, 5, 1, 7
2015/2/25, 61, 31, 26, 5, 1, 7
2015/2/26, 67, 26, 20, 4, 1, 6
2015/2/27, 53, 25, 20, 5, 1, 5
2015/2/28, 57, 24, 21, 4, 1, 5
2015/3/1, 56, 25, 22, 3, 1, 5
2015/3/2, 61, 31, 31, 4, 1, 6
2015/3/3, 68, 28, 21, 6, 2, 5
2015/3/4, 56, 33, 20, 5, 2, 6
2015/3/5, 62, 31, 21, 6, 2, 6
2015/3/6, 66, 28, 19, 4, 1, 6
2015/3/7, 59, 22, 23, 4, 1, 6
2015/3/8, 56, 25, 27, 5, 1, 7
2015/3/9, 59, 29, 22, 5, 2, 5
2015/3/10, 63, 28, 29, 4, 1, 5
2015/3/11, 60, 32, 38, 4, 2, 7
2015/3/12, 63, 35, 34, 6, , 7
2015/3/13, 65, 40, 32, 6, 2, 7
2015/3/14, 75, 38, 26, 5, 2, 7
2015/3/15, 73, 33, 27, 5, 2, 7
2015/3/16, 69, 32, 28, 5, 2, 7
2015/3/17, 68, 34, 26, 6, 1, 6
2015/3/18, 64, 38, 30, 7, 1, 5
2015/3/19, 70, 35, 27, 8, 1, 6
2015/3/20, 67, 39, 25, 7, 1, 5
2015/3/21, 65, 32, 28, 8, 1, 5
2015/3/22, 61, 38, 47, 7, 1, 6
2015/3/23, 85, 48, 47, 7, 1, 8
2015/3/24, 97, 53, 46, 5, 1, 8
2015/3/25, 86, 39, 42, 4, 2, 6
2015/3/26, 60, 24, 38, 4, 2, 6
2015/3/27, 43, 29, 33, 6, 2, 6
2015/3/28, 55, 31, 32, 4, 1, 6
2015/3/29, 56, 30, 21, 6, 1, 7
2015/3/30, 54, 29, 23, 6, 2, 6
2015/3/31, 60, 29, 19, 7, 1, 5
2014/10/1, 54, 37, 27, 8, 1, 5
2014/10/2, 72, 39, 36, 8, 2, 5
2014/10/3, 75, 41, 43, 7, 2, 6
2014/10/4, 82, 44, 40, 8, 2, 6
2014/10/5, 87, 51, 70, 6, 2, 5
2014/10/6, 102, 60, 68, 6, 2, 5
2014/10/7, 117, 66, 77, 7, 2, 6
2014/10/8, 141, 70, 97, 9, 2, 7
2014/10/9, 149, 74, 89, 11, 2, 7
2014/10/10, 158, 63, 70, 11, 1, 7
2014/10/11, 120, 63, 86, 9, 2, 7
2014/10/12, 126, 65, 76, 9, 2, 7
2014/10/13, 142, 67, 89, 9, 1, 6
2014/10/14, 146, 66, 55, 8, , 6
2014/10/15, 131, 62, 64, 5, , 5
2014/10/16, 139, 51, 54, 3, 1, 5
2014/10/17, 86, 48, 42, 4, 1, 4
2014/10/18, 107, 43, 35, 4, 1, 4
2014/10/19, 70, 29, 20, 5, 1, 4
2014/10/20, 50, 25, 19, 7, 1, 5
2014/10/21, 42, 34, 29, 7, 1, 5
2014/10/22, 60, 49, 47, 9, 1, 6
2014/10/23, 95, 14, 27, 4, , 4
2014/10/24, 24, 16, 26, 5, 1, 4
2014/10/25, 24, 17, 20, 5, 1, 4
2014/10/27, 29, 17, 23, 5, 1, 4
2014/10/28, 37, 28, 25, 4, 1, 4
2014/10/29, 49, 16, 16, 7, 1, 4
2014/10/30, 32, 30, 19, 5, , 4
2014/10/31, 51, 34, 20, 4, , 4
2014/11/1, 59, 33, 24, 5, , 4
2014/11/2, 54, 40, 34, 6, 1, 5
2014/11/3, 76, 48, 38, 7, , 7
2014/11/4, 100, 48, 39, 10, 1, 8
2014/11/5, 92, 39, 33, 7, , 6
2014/11/6, 67, 32, 32, 5, , 5
2014/11/7, 52, 29, 25, 8, 1, 5
2014/11/8, 55, 32, 27, 6, 1, 5
2014/11/9, 50, 27, 29, 5, 1, 5
2014/11/10, 40, 24, 31, 6, 1, 5
2014/11/11, 49, 26, 29, 5, , 5
2014/11/12, 47, 25, 28, 5, , 5
2014/11/13, 45, 25, 32, 7, 1, 6
2014/11/14, 55, 41, 46, 9, 1, 7
2014/11/15, 87, 45, 41, 7, 1, 6
2014/11/16, 83, 39, 37, 5, 1, 5
2014/11/17, 56, 59, 53, 7, 1, 6
2014/11/18, 113, 59, 46, 9, 1, 6
2014/11/19, 124, 57, 53, 9, 1, 5
2014/11/20, 133, 53, 50, 6, , 5
2014/11/21, 111, 40, 43, 9, 1, 5
2014/11/22, 69, 40, , 8, 1, 5
2014/11/23, 65, 29, , 8, 1, 5
2014/11/24, 48, 31, 21, 5, , 4
2014/11/25, 39, 29, 15, 7, , 4
2014/11/26, 48, 29, 25, 6, 1, 4
2014/11/27, 51, 32, 21, 5, , 4
2014/11/28, 55, 29, 21, 6, , 4
2014/11/29, 55, 33, 24, 7, 1, 4
2014/11/30, 55, 29, 17, 6, , 4
2014/12/1, 52, 26, 24, 5, , 5
2014/12/2, 40, 18, 29, 6, , 8
2014/12/3, 32, 24, 29, 6, , 6
2014/12/4, 41, 14, 25, 6, 1, 6
2014/12/5, 25, 16, 31, 8, 1, 6
2014/12/6, 30, 30, 32, 6, 1, 5
2014/12/7, 40, 33, 31, 7, , 5
2014/12/8, 65, 23, 37, 9, 1, 6
2014/12/9, 53, 38, 33, 7, 1, 5
2014/12/10, 81, 45, , 9, 1, 6
2014/12/11, 96, 54, , 10, 1, 7
2014/12/12, 126, 47, 28, 7, 1, 7
2014/12/13, 111, 52, 35, 7, 2, 7
2014/12/14, 147, 54, 43, 7, 1, 6
2014/12/15, 162, 47, 37, 8, 1, 6
2014/12/16, 90, 50, 41, 7, 2, 6
2014/12/17, 112, 70, 45, 9, 5, 7
2014/12/18, 146, 53, 46, 10, 3, 5
2014/12/19, 93, 43, 23, 18, 1, 7
2014/12/20, 71, 29, 40, 10, 1, 6
2014/12/21, 67, 40, 40, 10, 1, 6
2014/12/22, 86, 59, 57, 8, 3, 6
2014/12/23, 134, 54, 47, 18, 1, 8
2014/12/24, 111, 28, 35, 12, 1, 7
2014/12/25, 60, 19, 32, 6, , 6
2014/12/26, 42, 25, 32, 5, , 6
2014/12/27, 52, 20, 34, 4, , 5
2014/12/28, 35, 17, 35, 6, , 7
2014/12/29, 42, , , , , 
2014/7/1, 43, 31, 21, 9, 1, 6
2014/7/2, 55, 25, 20, 7, , 5
2014/7/3, 45, 24, 21, 6, , 5
2014/7/4, 50, 25, 21, 6, 1, 5
2014/7/5, 47, 20, 26, 7, , 5
2014/7/6, 42, 33, 26, 9, 1, 6
2014/7/7, 56, 32, 27, 10, , 5
2014/7/8, 46, 29, 23, 10, , 5
2014/7/9, 46, 20, 25, 7, , 4
2014/7/10, 34, 25, 18, 9, , 5
2014/7/11, 50, 25, 20, 7, , 5
2014/7/12, 49, 26, 15, 5, , 5
2014/7/13, 48, 21, 15, 5, 1, 5
2014/7/14, 37, 21, 16, 6, 1, 5
2014/7/15, 32, 19, 20, 7, , 5
2014/7/16, 33, 24, 17, 9, 1, 5
2014/7/17, 39, 26, 14, 6, 1, 5
2014/7/18, 46, 29, , 6, , 5
2014/7/19, 37, 22, , 8, , 5
2014/7/20, 34, 25, , 8, 1, 5
2014/7/21, 42, 22, , 8, 1, 4
2014/7/22, 50, 26, , 9, 2, 4
2014/7/23, 38, 17, , 7, 1, 4
2014/7/24, 35, 28, , 9, 3, 5
2014/7/25, 46, 37, , 12, 1, 5
2014/7/26, 54, 23, , 8, 1, 4
2014/7/27, 35, 23, , 9, 1, 5
2014/7/28, 35, 20, , 7, 1, 4
2014/7/29, 31, 18, , 7, 1, 4
2014/7/30, 29, 21, , 6, 1, 4
2014/7/31, 24, 24, , 7, 1, 5
2014/8/1, 30, 23, , 6, 1, 5
2014/8/2, 35, 24, , 7, 1, 5
2014/8/3, 37, 26, , 7, 2, 5
2014/8/4, 40, 24, , 8, 1, 5
2014/8/5, 33, 21, 9, 10, 1, 5
2014/8/6, 36, 30, 13, 10, 1, 6
2014/8/7, 43, 23, 13, 8, , 5
2014/8/8, 36, 27, , 9, 1, 5
2014/8/9, 34, 25, 23, 8, 1, 4
2014/8/10, 36, 32, 7, 10, 1, 5
2014/8/11, 48, 30, 18, 11, 1, 5
2014/8/12, 52, 32, 29, 11, 1, 5
2014/8/13, 51, 33, 25, 11, 1, 5
2014/8/14, 55, 31, 25, 11, 1, 5
2014/8/15, 48, 32, 21, 7, 1, 5
2014/8/16, 54, 31, 9, 9, 1, 5
2014/8/17, 54, 29, 24, 5, 1, 5
2014/8/18, 50, 26, 25, 5, 1, 5
2014/8/19, 46, 22, 20, 5, 1, 4
2014/8/20, 46, 27, 24, 7, 1, 5
2014/8/21, 48, 31, 22, 9, 1, 5
2014/8/22, 54, 22, 14, 6, 1, 5
2014/8/23, 38, 21, , 7, , 5
2014/8/24, 44, 23, , 7, 1, 5
2014/8/25, 38, 23, 8, 8, 1, 5
2014/8/26, 33, 18, 18, 7, 1, 5
2014/8/27, 31, 24, 14, 8, 1, 5
2014/8/28, 34, 17, 17, 5, , 5
2014/8/29, 32, 19, 20, 8, 1, 5
2014/8/30, 31, 17, 15, 8, 1, 5
2014/8/31, 27, 17, 13, 7, 1, 5
2014/9/1, 24, 18, 20, 5, 1, 4
2014/9/2, 30, 20, 16, 8, 1, 4
2014/9/3, 34, 27, 14, 9, 1, 5
2014/9/4, 44, 24, 19, 9, 1, 5
2014/9/5, 40, 30, 29, 10, 1, 5
2014/9/6, 62, 31, 15, 12, 1, 6
2014/9/7, 63, 26, 28, 10, 1, 5
2014/9/8, 59, 33, 19, 8, 1, 6
2014/9/9, 55, 30, 18, 9, 1, 5
2014/9/10, 53, 38, 19, 11, 1, 5
2014/9/11, 49, 30, 24, 10, 1, 5
2014/9/12, 47, 23, 21, 9, 1, 5
2014/9/13, 36, 34, 24, 10, 3, 5
2014/9/14, 53, 29, 21, 11, 3, 5
2014/9/15, 49, 29, 21, 6, 2, 4
2014/9/16, 74, 29, 15, 4, 1, 4
2014/9/17, 41, 32, 16, 5, 1, 5
2014/9/18, 49, 27, 18, 7, , 5
2014/9/19, 48, 30, 19, 10, , 5
2014/9/20, 50, 30, 25, 11, 1, 5
2014/9/21, 56, 34, 17, 12, 2, 7
2014/9/22, 59, 44, , 8, 1, 6
2014/9/23, 92, 50, , 10, 1, 6
2014/9/24, 108, 55, 61, 11, 1, 7
2014/9/25, 106, 51, 39, 11, 1, 6
2014/9/26, 104, 35, 23, 7, 1, 5
2014/9/27, 65, 20, 15, 5, 1, 5
2014/9/28, 37, 20, 14, 5, 1, 5
2014/9/29, 42, 21, 17, 6, 1, 4
2014/9/30, 40, 31, 28, 7, 1, 4
2014/4/1, 56, 21, 16, 4, , 4
2014/4/2, 45, 17, 14, 5, 1, 5
2014/4/3, 41, 30, 36, 6, 1, 6
2014/4/4, 65, 28, 41, 5, 1, 6
2014/4/5, 59, 30, 37, 6, 1, 6
2014/4/6, 63, 30, 27, 7, 1, 6
2014/4/7, 61, 32, 22, 7, 1, 6
2014/4/8, 66, 31, 18, 6, 2, 5
2014/4/9, 63, 27, 17, 4, , 5
2014/4/10, 62, 32, , 4, , 5
2014/4/11, 67, 36, 17, 5, , 5
2014/4/12, 68, 30, 18, 5, 1, 5
2014/4/13, 69, 33, 15, 6, 1, 5
2014/4/14, 69, 37, 24, 4, , 5
2014/4/15, 71, 34, 27, 5, , 6
2014/4/16, 63, 36, 27, 5, , 5
2014/4/17, 68, 35, 21, 5, , 5
2014/4/18, 68, 33, 15, 7, , 5
2014/4/19, 66, 28, 12, 6, , 5
2014/4/20, 62, 24, 12, 4, 1, 5
2014/4/21, 58, 30, 12, 5, , 5
2014/4/22, 70, 24, 8, 4, 1, 5
2014/4/23, 70, 26, 12, 5, 1, 4
2014/4/24, 65, 28, 18, 6, 1, 5
2014/4/25, 67, 27, 20, 5, , 4
2014/4/26, 68, 26, 16, 3, 1, 4
2014/4/27, 68, 34, 53, 4, 1, 5
2014/4/28, 78, 45, 68, 5, 1, 7
2014/4/29, 113, 39, 39, 5, 1, 7
2014/4/30, 98, 31, 29, 6, 1, 6
2014/5/1, 70, 17, 26, 5, , 5
2014/5/2, 44, 16, 25, 5, , 5
2014/5/3, 50, 19, 19, 5, 1, 5
2014/5/4, 114, 25, 19, 7, 1, 5
2014/5/5, 63, 27, 27, 8, 1, 6
2014/5/6, 48, 28, 19, 10, 1, 6
2014/5/7, 55, 26, 18, 8, , 5
2014/5/8, 60, 25, 22, 6, 1, 4
2014/5/9, 67, 32, 32, 7, 1, 5
2014/5/10, 70, 29, 30, 6, 1, 4
2014/5/11, 59, 34, 26, 7, 1, 5
2014/5/12, 72, 28, 25, 6, , 5
2014/5/13, 73, 30, 30, 5, , 5
2014/5/14, 65, 32, , 6, 1, 5
2014/5/15, 70, 32, 27, 6, 1, 5
2014/5/16, 69, 24, 26, 4, , 4
2014/5/17, 54, 20, 22, 3, , 4
2014/5/18, 48, 20, 25, 4, 1, 4
2014/5/19, 49, 20, 27, 3, 1, 4
2014/5/20, 45, 22, 22, 4, 1, 4
2014/5/21, 50, 27, 29, 4, 1, 4
2014/5/22, 56, 26, 24, 5, 1, 4
2014/5/23, 57, 20, 22, 3, 1, 4
2014/5/24, 52, 16, 15, 4, 1, 4
2014/5/25, 45, 21, 13, 7, 1, 4
2014/5/26, 44, 21, 15, 8, 1, 4
2014/5/27, 47, 25, 9, 8, 1, 5
2014/5/28, 53, 18, , 6, 1, 5
2014/5/29, 53, 23, , 7, 1, 5
2014/5/30, 53, 21, , 6, 1, 5
2014/5/31, 50, 15, , 6, 1, 5
2014/6/1, 47, 17, , 6, 1, 5
2014/6/2, 56, 24, , 6, 1, 5
2014/6/3, 53, 21, 24, 4, 1, 4
2014/6/4, 42, 23, 29, 5, 1, 5
2014/6/5, 44, 24, 34, 8, 1, 5
2014/6/6, 52, 29, 30, 9, 1, 5
2014/6/7, 47, 22, 34, 8, 1, 5
2014/6/8, 45, 27, 33, 8, 1, 5
2014/6/9, 58, 28, 27, 9, 1, 5
2014/6/10, 45, 23, 29, 9, 1, 5
2014/6/11, 41, 21, 25, 8, 1, 5
2014/6/12, 45, 27, 19, 11, 1, 6
2014/6/13, 49, 40, , 10, 1, 6
2014/6/14, 70, 20, , 8, 5, 5
2014/6/15, 41, 25, , 9, 3, 5
2014/6/16, 50, 25, , 10, 3, 5
2014/6/17, 47, 32, 25, 11, 1, 6
2014/6/18, 45, 26, 22, 8, , 5
2014/6/19, 45, 32, 25, 8, 1, 5
2014/6/20, 53, 37, 22, 8, 2, 5
2014/6/21, 59, 38, 20, 7, 2, 5
2014/6/22, 56, 23, 25, 9, 4, 5
2014/6/23, 35, 23, 22, 7, , 5
2014/6/24, 45, 29, 24, 8, , 5
2014/6/25, 54, 32, 21, 10, 1, 5
2014/6/26, 49, 32, 21, 8, 1, 5
2014/6/27, 56, 31, 22, 9, 1, 5
2014/6/28, 53, 23, 19, 8, 1, 5
2014/6/29, 40, 17, 18, 8, 1, 5
2014/6/30, 32, 23, 24, 9, , 6
2014/1/3, 71, 40, , 8, 1, 8
2014/1/4, 84, 25, , 2, 1, 7
2014/1/5, 49, 35, , 1, 1, 8
2014/1/6, 73, 29, , 2, , 8
2014/1/7, 58, , , , , 
2014/1/9, 58, 27, , 6, , 5
2014/1/10, 61, 40, , 9, , 7
2014/1/11, 81, 13, , 6, , 8
2014/1/12, 42, 22, , 4, 1, 8
2014/1/13, 60, 62, , 8, 2, 9
2014/1/14, 146, 51, , 9, 2, 10
2014/1/15, 129, 51, , 9, 2, 9
2014/1/16, 117, 45, , 9, 1, 5
2014/1/17, 94, 50, , 11, 1, 6
2014/1/18, 99, 72, 83, 9, 5, 7
